sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes,promo_code,cost_price,sales_amount,cost_amount,profit,margin_pct
588,10,67,1779,142,2,05/12/2024,287.83,32.8,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,172.12,575.66,344.24,231.41999999999996,40.200812979883956
589,9,51,4733,95,5,23/10/2024,55.86,7.8,Credit Card,Loyalty tier discount applied,,38.58,279.3,192.89999999999998,86.40000000000003,30.934479054779818
596,11,81,1398,285,2,31/01/2025,293.88,24.9,Cash,Loyalty tier discount applied,,188.92,587.76,377.84,209.92000000000002,35.71525792840616
603,9,2,2139,25,4,12/09/2025,98.72,7.6,Debit Card,,,68.28,394.88,273.12,121.75999999999999,30.834683954619123
604,9,2,4168,164,1,24/12/2024,291.62,6.3,Credit Card,Loyalty tier discount applied,,167.05,291.62,167.05,124.57,42.71654893354365
605,9,65,1033,222,4,27/04/2025,169.38,9.9,Debit Card,Promo code WELCOME15 applied at checkout,CODE,78.78,677.52,315.12,362.4,53.48919589089621
606,10,16,684,44,4,04/04/2025,203.95,28.6,Online,,,73.83,815.8,295.32,520.48,63.79995096837461
607,11,97,8,259,2,04/11/2024,275.57,22.2,Credit Card,Promo code SAVE10 applied at checkout,CODE,172.84,551.14,345.68,205.45999999999998,37.279094241027686
609,11,63,2073,219,1,14/11/2025,232.48,31.0,Debit Card,,,86.0,232.48,86.0,146.48,63.007570543702684
610,12,108,4935,559,5,29/07/2025,264.19,5.9,Debit Card,,,153.96,1320.95,769.8000000000001,551.15,41.72375941557212
612,12,100,2928,1386,1,01/05/2025,201.81,3.8,Credit Card,,,123.31,201.81,123.31,78.5,38.89797334126158
613,10,38,3985,262,2,05/06/2025,123.22,24.9,Debit Card,Price matched to competitor flyer,,52.77,246.44,105.54,140.89999999999998,57.1741600389547
614,10,117,4989,1017,4,16/02/2025,171.02,24.1,Credit Card,Loyalty tier discount applied,,72.38,684.08,289.52,394.56000000000006,57.677464624020594
615,11,81,4280,160,5,07/07/2025,149.75,26.5,Credit Card,Loyalty tier discount applied,,73.14,748.75,365.7,383.05,51.158597662771285
621,10,75,4541,234,1,08/07/2025,187.04,23.7,Credit Card,,,133.54,187.04,133.54,53.5,28.603507271171942
626,11,97,4159,20,3,31/07/2025,151.01,31.5,Debit Card,,,104.17,453.03,312.51,140.51999999999998,31.01781338984173
627,11,63,3423,224,4,24/11/2024,215.72,30.7,Credit Card,,,106.47,862.88,425.88,437.0,50.64435379195253
632,12,100,1371,1179,2,27/01/2025,281.52,11.9,Debit Card,Price matched to competitor flyer,,174.02,563.04,348.04,214.99999999999994,38.18556408070474
634,12,60,3592,513,5,13/11/2025,276.39,11.9,Debit Card,Promo code WELCOME15 applied at checkout,CODE,172.77,1381.9499999999998,863.85,518.0999999999998,37.49050255074351
637,10,39,2571,282,1,23/11/2025,115.75,28.0,Credit Card,Promo code WELCOME15 applied at checkout,CODE,79.35,115.75,79.35,36.400000000000006,31.447084233261346
640,10,75,1408,1451,3,04/10/2025,200.96,26.8,Credit Card,Loyalty tier discount applied,,127.03,602.88,381.09000000000003,221.78999999999996,36.78841560509554
641,11,44,1061,1157,1,12/08/2025,174.31,26.4,Cash,,,89.63,174.31,89.63,84.68,48.580115885491374
644,9,24,3473,204,3,19/06/2025,299.63,3.5,Debit Card,Promo code SEASON25 applied at checkout,CODE,128.74,898.89,386.22,512.67,57.03367486566765
647,11,97,4614,173,1,19/03/2025,265.59,32.7,Online,Loyalty tier discount applied,,174.83,265.59,174.83,90.75999999999996,34.17297338002182
648,10,67,749,1133,1,13/05/2025,145.37,29.9,Debit Card,Promo code LOYALTY20 applied at checkout,CODE,103.42,145.37,103.42,41.95,28.857398362798374
652,10,75,72,431,1,02/05/2025,18.91,25.3,Debit Card,Loyalty tier discount applied,,9.53,18.91,9.53,9.38,49.60338445267055
653,9,52,4028,213,4,24/09/2025,228.98,4.2,Debit Card,Promo code LOYALTY20 applied at checkout,CODE,116.75,915.92,467.0,448.91999999999996,49.013014237051266
655,10,55,3967,130,5,07/12/2024,263.36,31.8,Online,Promo code SEASON25 applied at checkout,CODE,101.88,1316.8000000000002,509.4,807.4000000000002,61.31530984204132
656,10,38,3319,192,2,19/06/2025,158.5,30.2,Cash,Loyalty tier discount applied,,93.7,317.0,187.4,129.6,40.883280757097786
658,11,64,4149,145,5,02/01/2025,169.99,23.2,Credit Card,,,83.83,849.95,419.15,430.80000000000007,50.68533443143715
659,10,38,2097,363,2,05/05/2025,96.84,27.4,Credit Card,,,68.08,193.68,136.16,57.52000000000001,29.698471705906655
660,10,16,3970,1256,1,15/10/2024,19.72,22.4,Credit Card,,,13.01,19.72,13.01,6.709999999999999,34.02636916835699
662,9,2,4731,586,3,21/10/2024,294.77,6.5,Debit Card,Loyalty tier discount applied,,130.19,884.31,390.57,493.73999999999995,55.83336160396241
671,9,6,1727,247,3,19/03/2025,254.25,5.9,Cash,Promo code LOYALTY20 applied at checkout,CODE,132.13,762.75,396.39,366.36,48.031465093411995
672,10,33,3055,107,4,05/07/2025,148.57,28.2,Credit Card,Promo code SEASON25 applied at checkout,CODE,72.98,594.28,291.92,302.35999999999996,50.878373830517596
673,10,33,1667,247,5,08/06/2025,292.31,27.7,Credit Card,Price matched to competitor flyer,,111.0,1461.55,555.0,906.55,62.02661557935068
676,10,33,2894,262,3,28/10/2024,6.22,24.4,Credit Card,,,4.0,18.66,12.0,6.66,35.69131832797427
679,10,15,221,205,3,22/11/2024,229.43,23.3,Debit Card,,,118.65,688.29,355.95000000000005,332.3399999999999,48.28487991980124
681,12,100,3405,315,1,18/10/2025,26.44,11.5,Credit Card,Price matched to competitor flyer,,16.12,26.44,16.12,10.32,39.03177004538578
685,11,97,2601,42,2,27/01/2025,227.75,26.9,Cash,,,139.22,455.5,278.44,177.06,38.87156970362239
686,10,39,231,173,2,18/09/2025,95.88,27.1,Credit Card,,,59.32,191.76,118.64,73.11999999999999,38.130997079682935
687,11,63,4286,169,4,08/11/2024,115.74,30.7,Debit Card,,,73.66,462.96,294.64,168.32,36.3573526870572
691,12,102,4114,122,4,16/02/2025,78.34,8.6,Debit Card,,,40.72,313.36,162.88,150.48000000000002,48.02144498340567
692,11,12,733,1456,5,23/06/2025,247.78,26.1,Debit Card,Price matched to competitor flyer,,88.42,1238.9,442.1,796.8000000000001,64.31511825006055
694,10,15,4407,917,1,23/08/2025,166.48,26.2,Credit Card,,,92.58,166.48,92.58,73.89999999999999,44.38971648246035
695,9,65,4189,210,1,02/11/2025,186.02,9.9,Online,,,104.55,186.02,104.55,81.47000000000001,43.796365982152466
697,11,64,4204,32,2,05/04/2025,83.16,27.1,Credit Card,,,46.5,166.32,93.0,73.32,44.083694083694084
698,9,25,2677,63,3,25/10/2025,37.87,10.7,Cash,,,23.29,113.60999999999999,69.87,43.73999999999998,38.50013203063109
700,11,12,4440,426,1,24/01/2025,87.49,23.5,Online,Promo code LOYALTY20 applied at checkout,CODE,36.16,87.49,36.16,51.33,58.66956223568408
702,11,12,4439,168,3,18/10/2024,245.69,30.0,Debit Card,,,144.05,737.0699999999999,432.15000000000003,304.9199999999999,41.369205095852486
703,12,100,2700,89,1,02/11/2024,23.64,7.8,Cash,Loyalty tier discount applied,,12.09,23.64,12.09,11.55,48.857868020304565
706,10,55,2776,1052,2,28/09/2025,223.15,28.5,Debit Card,,,135.16,446.3,270.32,175.98000000000002,39.430876092314584
708,11,63,1759,159,4,03/04/2025,227.66,23.1,Debit Card,Price matched to competitor flyer,,160.93,910.64,643.72,266.91999999999996,29.311253623824996
709,12,100,1288,413,2,02/09/2025,202.49,10.5,Credit Card,Promo code SEASON25 applied at checkout,CODE,79.59,404.98,159.18,245.8,60.69435527680379
713,12,102,4133,39,1,23/02/2025,194.37,4.0,Credit Card,Loyalty tier discount applied,,110.49,194.37,110.49,83.88000000000001,43.15480784071617
716,9,106,2504,1341,2,01/07/2025,26.2,3.4,Cash,,,9.86,52.4,19.72,32.68,62.36641221374046
719,9,6,1100,5,3,25/04/2025,111.58,3.5,Cash,,,78.4,334.74,235.20000000000002,99.53999999999999,29.736511919698867
720,9,61,4699,1010,2,24/11/2025,267.47,5.6,Online,Price matched to competitor flyer,,171.01,534.94,342.02,192.92000000000007,36.06385762889297
721,10,38,2835,15,2,29/12/2024,215.25,29.8,Debit Card,Price matched to competitor flyer,,113.45,430.5,226.9,203.6,47.2938443670151
722,9,61,310,285,5,20/11/2025,78.93,4.8,Online,Price matched to competitor flyer,,39.96,394.65000000000003,199.8,194.85000000000002,49.37286202964653
723,12,60,4429,723,3,30/04/2025,68.11,4.8,Online,,,30.11,204.32999999999998,90.33,113.99999999999999,55.7921010130671
726,11,97,2883,1203,1,04/02/2025,106.9,27.2,Debit Card,Promo code SEASON25 applied at checkout,CODE,54.24,106.9,54.24,52.660000000000004,49.260991580916745
728,10,39,4285,234,1,22/07/2025,163.28,27.6,Online,,,99.18,163.28,99.18,64.1,39.257716805487505
732,12,102,4743,271,1,11/03/2025,133.16,11.2,Credit Card,,,53.54,133.16,53.54,79.62,59.79273054971463
737,9,27,1955,900,4,10/11/2024,211.11,9.5,Cash,,,122.21,844.44,488.84,355.6000000000001,42.11074795130501
741,12,36,2403,623,1,08/06/2025,221.44,8.1,Credit Card,Promo code SEASON25 applied at checkout,CODE,280.34,221.44,280.34,-58.89999999999998,-26.598627167630045
742,12,18,3152,363,1,21/06/2025,208.28,8.0,Debit Card,Promo code WELCOME15 applied at checkout,CODE,134.88,208.28,134.88,73.4,35.2410217015556
743,12,18,2762,74,5,09/01/2025,54.22,4.8,Credit Card,,,60.05,271.1,300.25,-29.149999999999977,-10.752489856141636
746,10,15,4463,704,4,19/09/2025,226.86,25.3,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,85.91,907.44,343.64,563.8000000000001,62.130829586529146
750,10,16,3654,242,3,16/06/2025,33.13,25.6,Online,Promo code SAVE10 applied at checkout,CODE,14.71,99.39000000000001,44.13,55.26000000000001,55.59915484455177
754,10,71,3109,168,1,13/12/2024,273.51,33.3,Debit Card,,,165.79,273.51,165.79,107.72,39.38430039121056
758,10,67,580,1028,2,28/11/2024,170.29,22.1,Cash,Loyalty tier discount applied,,99.9,340.58,199.8,140.77999999999997,41.33536907628163
760,9,120,2672,1065,2,07/07/2025,5.85,10.9,Credit Card,,,2.86,11.7,5.72,5.9799999999999995,51.11111111111111
761,10,67,4178,74,4,28/02/2025,87.34,28.6,Cash,Price matched to competitor flyer,,34.72,349.36,138.88,210.48000000000002,60.24730936569728
764,10,55,46,73,2,05/08/2025,117.58,25.7,Credit Card,Price matched to competitor flyer,,80.95,235.16,161.9,73.25999999999999,31.15325735669331
766,11,81,931,168,1,12/04/2025,129.82,26.2,Online,,,89.23,129.82,89.23,40.58999999999999,31.266368818363883
767,9,24,1783,919,1,30/11/2024,33.94,6.0,Cash,,,21.41,33.94,21.41,12.529999999999998,36.91809074837949
770,9,2,3227,103,4,10/07/2025,95.93,7.5,Credit Card,,,66.87,383.72,267.48,116.24000000000001,30.29292192223496
773,11,81,4149,21,1,12/08/2025,169.99,28.3,Credit Card,Promo code SAVE10 applied at checkout,CODE,83.83,169.99,83.83,86.16000000000001,50.68533443143715
774,12,60,1219,1226,3,18/07/2025,127.72,10.6,Debit Card,,,75.78,383.15999999999997,227.34,155.81999999999996,40.66708424678985
779,10,33,3214,346,5,01/02/2025,228.52,24.7,Online,,,128.21,1142.6000000000001,641.0500000000001,501.55000000000007,43.895501487834764
780,11,12,1520,923,2,10/12/2024,143.79,22.4,Debit Card,Price matched to competitor flyer,,91.99,287.58,183.98,103.6,36.02475832811739
782,11,12,4624,1248,3,23/01/2025,94.8,26.5,Credit Card,Price matched to competitor flyer,,63.48,284.4,190.44,93.95999999999998,33.0379746835443
785,10,90,643,194,4,17/10/2024,224.52,27.9,Cash,Promo code SAVE10 applied at checkout,CODE,93.6,898.08,374.4,523.6800000000001,58.31106360235169
786,11,44,32,154,3,03/04/2025,119.5,28.6,Credit Card,Price matched to competitor flyer,,62.57,358.5,187.71,170.79,47.64016736401673
790,9,52,2442,1159,2,10/10/2025,83.55,10.5,Debit Card,Price matched to competitor flyer,,46.55,167.1,93.1,74.0,44.28485936564932
795,10,87,4779,205,1,05/09/2025,62.09,27.3,Debit Card,,,38.14,62.09,38.14,23.950000000000003,38.573039136736995
796,12,100,534,184,5,02/03/2025,209.14,7.6,Debit Card,,,252.09,1045.6999999999998,1260.45,-214.75000000000023,-20.536482738835254
804,12,60,4502,256,1,14/08/2025,212.6,4.8,Credit Card,,,141.97,212.6,141.97,70.63,33.22201317027281
807,11,63,2710,1178,5,01/05/2025,99.7,31.0,Online,,,35.66,498.5,178.29999999999998,320.20000000000005,64.23269809428285
812,10,67,231,260,2,09/01/2025,95.88,31.0,Debit Card,,,59.32,191.76,118.64,73.11999999999999,38.130997079682935
818,10,15,3151,757,5,19/05/2025,152.27,28.0,Credit Card,,,83.96,761.35,419.79999999999995,341.55000000000007,44.86110198988639
830,11,97,1144,71,3,24/07/2025,97.39,29.9,Credit Card,,,61.36,292.17,184.07999999999998,108.09000000000003,36.99558476229593
831,10,90,4268,144,1,03/10/2024,106.32,27.2,Debit Card,,,74.58,106.32,74.58,31.739999999999995,29.85327313769751
832,10,16,4015,425,2,03/02/2025,242.21,31.0,Cash,,,126.31,484.42,252.62,231.8,47.851038355146365
835,10,90,2788,71,4,28/01/2025,127.94,32.3,Debit Card,,,65.17,511.76,260.68,251.07999999999998,49.06206034078474
837,10,38,2381,38,3,12/04/2025,217.81,32.7,Cash,,,86.58,653.4300000000001,259.74,393.69000000000005,60.24975896423489
838,9,37,1509,731,5,04/01/2025,29.2,7.4,Debit Card,,,15.7,146.0,78.5,67.5,46.23287671232877
840,12,108,3867,1210,5,24/03/2025,143.03,4.3,Online,,,71.91,715.15,359.54999999999995,355.6,49.7238341606656
843,11,64,889,7,3,10/06/2025,88.92,23.2,Debit Card,Promo code LOYALTY20 applied at checkout,CODE,48.83,266.76,146.49,120.26999999999998,45.08547008547008
844,10,75,1647,709,2,20/02/2025,237.8,26.0,Online,Price matched to competitor flyer,,116.73,475.6,233.46,242.14000000000001,50.9125315391085
845,12,18,2982,17,1,28/07/2025,164.75,11.6,Debit Card,,,114.65,164.75,114.65,50.099999999999994,30.409711684370254
846,10,67,1720,682,5,19/04/2025,132.04,25.5,Credit Card,Promo code SEASON25 applied at checkout,CODE,80.36,660.1999999999999,401.8,258.3999999999999,39.13965465010602
848,10,101,454,1187,2,08/11/2025,176.48,32.2,Cash,,,73.46,352.96,146.92,206.04,58.374886672710794
850,12,36,2782,272,3,10/07/2025,197.78,6.0,Cash,,,83.45,593.34,250.35000000000002,342.99,57.80665385782182
851,9,106,2363,701,2,22/05/2025,261.85,6.1,Credit Card,,,175.79,523.7,351.58,172.12000000000006,32.8661447393546
853,11,12,2896,849,2,22/06/2025,219.93,29.7,Credit Card,Price matched to competitor flyer,,235.74,439.86,471.48,-31.620000000000005,-7.188650934388215
855,11,64,3977,1193,5,03/08/2025,68.63,26.8,Cash,Promo code LOYALTY20 applied at checkout,CODE,38.62,343.15,193.1,150.04999999999998,43.72723298848899
856,9,51,503,451,3,26/11/2025,283.11,8.4,Credit Card,,,132.85,849.33,398.54999999999995,450.7800000000001,53.07477658860515
873,9,52,410,187,1,15/10/2024,123.62,6.6,Online,,,77.38,123.62,77.38,46.24000000000001,37.40495065523379
874,12,36,1999,94,4,02/12/2025,209.16,3.8,Debit Card,,,136.75,836.64,547.0,289.64,34.619430101357814
876,10,16,1917,1111,1,20/10/2025,46.18,31.6,Credit Card,Loyalty tier discount applied,,25.01,46.18,25.01,21.169999999999998,45.84235599826764
877,9,120,1794,77,4,16/06/2025,232.73,5.3,Cash,Loyalty tier discount applied,,95.27,930.92,381.08,549.8399999999999,59.06415159197353
880,9,52,2232,7,2,11/02/2025,132.35,11.4,Credit Card,Promo code WELCOME15 applied at checkout,CODE,89.41,264.7,178.82,85.88,32.44427653947866
882,11,12,4885,260,4,17/01/2025,194.55,27.4,Debit Card,,,110.29,778.2,441.16,337.04,43.31020303263943
890,12,36,4237,741,2,24/10/2025,199.43,5.9,Credit Card,,,101.19,398.86,202.38,196.48000000000002,49.26039211753498
891,11,44,2436,911,1,29/09/2025,275.21,32.7,Debit Card,Price matched to competitor flyer,,139.07,275.21,139.07,136.14,49.46767922677228
896,11,44,4800,58,1,20/06/2025,158.83,25.5,Credit Card,,,59.21,158.83,59.21,99.62,62.72114839765786
899,11,12,2601,51,1,22/10/2025,227.75,26.3,Credit Card,Promo code SEASON25 applied at checkout,CODE,139.22,227.75,139.22,88.53,38.87156970362239
903,9,120,1353,477,1,10/06/2025,279.53,4.6,Credit Card,,,106.88,279.53,106.88,172.64999999999998,61.76439022645154
906,9,24,2216,132,4,20/09/2025,263.8,4.4,Cash,Price matched to competitor flyer,,175.32,1055.2,701.28,353.9200000000001,33.54056103108416
914,10,101,215,244,1,19/03/2025,120.02,32.7,Cash,,,68.97,120.02,68.97,51.05,42.53457757040493
915,9,61,687,38,1,30/05/2025,71.05,11.3,Cash,,,28.36,71.05,28.36,42.69,60.084447572132305
919,10,75,731,180,3,09/06/2025,165.37,28.8,Cash,Loyalty tier discount applied,,62.72,496.11,188.16,307.95000000000005,62.072927374977326
920,10,87,3735,164,3,08/12/2024,16.23,27.7,Cash,Promo code LOYALTY20 applied at checkout,CODE,10.85,48.69,32.55,16.14,33.148490449784354
931,11,63,3829,140,1,13/01/2025,21.98,25.2,Cash,,,15.67,21.98,15.67,6.3100000000000005,28.707916287534125
933,12,93,1010,249,1,15/01/2025,63.25,7.3,Credit Card,,,23.81,63.25,23.81,39.44,62.35573122529644
938,12,36,3028,89,2,31/08/2025,82.38,11.3,Debit Card,,,45.39,164.76,90.78,73.97999999999999,44.90167516387472
939,10,67,2684,180,2,01/03/2025,248.46,33.0,Debit Card,,,99.81,496.92,199.62,297.3,59.82854382999275
942,9,37,1480,1298,1,10/06/2025,202.12,8.7,Cash,Loyalty tier discount applied,,224.26,202.12,224.26,-22.139999999999986,-10.953888778943195
945,10,55,4554,269,5,15/07/2025,125.08,32.7,Credit Card,,,145.07,625.4,725.3499999999999,-99.94999999999993,-15.981771666133666
950,10,101,881,98,1,29/07/2025,240.45,29.4,Credit Card,Price matched to competitor flyer,,127.0,240.45,127.0,113.44999999999999,47.18236639634019
953,12,108,3211,1361,1,10/11/2025,157.98,6.1,Credit Card,Promo code SEASON25 applied at checkout,CODE,55.64,157.98,55.64,102.33999999999999,64.78035194328396
954,12,36,4591,707,1,24/04/2025,8.55,8.0,Debit Card,Promo code SEASON25 applied at checkout,CODE,3.92,8.55,3.92,4.630000000000001,54.15204678362574
955,12,108,2288,167,1,05/03/2025,10.71,6.8,Debit Card,Promo code SEASON25 applied at checkout,CODE,4.98,10.71,4.98,5.73,53.50140056022409
957,10,90,1275,260,5,03/12/2024,77.38,26.8,Credit Card,,,28.44,386.9,142.20000000000002,244.69999999999996,63.24631687774618
958,12,60,2011,191,2,28/11/2025,183.7,7.4,Credit Card,,,84.45,367.4,168.9,198.49999999999997,54.02830702231899
961,12,93,2152,17,1,24/11/2024,204.48,11.2,Debit Card,,,117.87,204.48,117.87,86.60999999999999,42.356220657276985
963,10,55,3470,68,2,12/08/2025,223.12,27.3,Online,Promo code SEASON25 applied at checkout,CODE,149.51,446.24,299.02,147.22000000000003,32.991215489422736
966,10,15,2935,227,1,10/11/2024,17.77,28.9,Credit Card,,,10.0,17.77,10.0,7.77,43.725379853685986
970,9,61,4142,768,1,16/07/2025,120.04,8.0,Debit Card,,,56.23,120.04,56.23,63.81000000000001,53.15728090636455
971,10,75,2509,630,3,30/09/2025,23.74,31.4,Credit Card,,,12.39,71.22,37.17,34.05,47.809604043807916
972,9,2,1040,564,3,10/05/2025,68.88,9.3,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,46.17,206.64,138.51,68.13,32.97038327526132
981,11,44,1854,709,5,02/11/2024,45.43,33.1,Debit Card,Promo code LOYALTY20 applied at checkout,CODE,29.11,227.15,145.55,81.6,35.92339863526304
985,11,44,4830,1417,2,13/05/2025,275.48,23.4,Credit Card,Promo code LOYALTY20 applied at checkout,CODE,121.53,550.96,243.06,307.90000000000003,55.88427472048788
987,9,106,4856,1434,5,19/11/2025,157.92,8.7,Credit Card,Promo code SEASON25 applied at checkout,CODE,99.87,789.5999999999999,499.35,290.2499999999999,36.75911854103342
989,9,61,439,1275,5,13/10/2025,61.44,5.3,Cash,,,27.96,307.2,139.8,167.39999999999998,54.4921875
995,9,61,2738,1370,2,28/10/2025,41.92,8.6,Credit Card,Price matched to competitor flyer,,27.26,83.84,54.52,29.32,34.971374045801525
1002,11,12,1906,234,2,03/05/2025,113.72,30.1,Cash,Loyalty tier discount applied,,50.02,227.44,100.04,127.39999999999999,56.01477312697855
1005,10,75,659,593,1,13/10/2025,51.6,32.6,Debit Card,,,31.95,51.6,31.95,19.650000000000002,38.08139534883721
1009,9,24,3940,95,1,19/05/2025,124.8,8.8,Online,,,49.08,124.8,49.08,75.72,60.67307692307692
1011,10,75,2338,34,3,07/11/2025,158.91,28.0,Credit Card,Price matched to competitor flyer,,109.03,476.73,327.09000000000003,149.64,31.38883644830407
1015,11,97,1595,1196,4,22/10/2025,129.67,33.2,Credit Card,,,165.32,518.68,661.28,-142.60000000000002,-27.49286650728774
1016,10,90,2375,661,5,11/11/2025,46.41,24.9,Debit Card,Promo code WELCOME15 applied at checkout,CODE,49.01,232.04999999999998,245.04999999999998,-13.0,-5.602240896358544
1022,11,64,3934,1337,1,07/07/2025,229.61,32.6,Cash,,,161.83,229.61,161.83,67.78,29.51962022559993
1023,11,64,3372,219,4,29/03/2025,296.88,27.0,Debit Card,Promo code WELCOME15 applied at checkout,CODE,143.52,1187.52,574.08,613.4399999999999,51.65723524656426
1025,11,81,1159,344,1,10/11/2024,123.62,27.8,Debit Card,Loyalty tier discount applied,,52.9,123.62,52.9,70.72,57.207571590357546
1026,12,60,4331,1215,1,12/04/2025,93.3,9.3,Cash,,,57.16,93.3,57.16,36.14,38.735262593783496
1044,9,6,2568,805,3,18/09/2025,192.31,4.9,Cash,Loyalty tier discount applied,,73.39,576.9300000000001,220.17000000000002,356.76000000000005,61.83765794810463
1045,9,106,4493,38,4,28/07/2025,189.89,7.8,Online,Promo code SAVE10 applied at checkout,CODE,130.16,759.56,520.64,238.91999999999996,31.455052925377846
