sale_id,store_id,employee_id,product_id,customer_id,qty,sale_date,amount,discount_pct,payment_method
4706,5,20,3344,215,2,2024-10-17,$213.94,6.2,Debit Card
4707,5,92,2296,223,1,2024-10-27,$211.78,11.6,debit card
4710,5,92,2287,928,2,2024-10-23,$65.37,11.7,Online
4711,5,76,3656,185,2,2025-05-07,$38.9,3.6,Online
4713,7,95,2686,161,3,2025-04-26,$38.46,9.4,CASH
4715,5,105,991,1381,1,2025-04-16,$118.38,7.7,Debit Card
4718,5,47,959,1118,2,2025-08-01,$124.1,9.3,Cash
4719,8,80,3095,1216,5,2025-06-30,$108.63,6.9,ONLINE
4720,5,47,4235,46,3,2025-07-16,$114.02,9.1,CREDIT CARD
4723,5,76,1014,106,5,2025-06-17,$237.24,9.1,Credit Card
4731,6,99,4571,102,3,2025-10-25,$27.95,6.6,online
4732,7,95,656,228,1,2024-10-11,$81.35,9.6,Credit Card
4733,5,105,2681,492,1,2025-03-05,$115.68,4.5,cash
4736,7,84,1076,37,1,2025-03-07,$184.63,11.2,Online
4740,5,22,1007,115,1,2024-12-03,$111.64,9.9,cash
4742,6,78,3505,183,4,2025-08-14,$286.02,6.6,credit card
4743,5,22,744,1264,2,2025-05-15,$169.55,6.7,online
4744,7,5,4650,55,3,2025-10-26,$292.1,9.0,Cash
4746,6,74,682,1245,1,2025-06-23,$134.09,9.6,ONLINE
4747,6,77,213,270,1,2024-10-21,$185.2,6.2,Debit Card
4748,6,77,3171,775,2,2025-09-15,$171.62,6.7,credit card
4752,6,78,2005,1210,2,2025-04-21,$57.81,7.1,online
4758,6,77,2571,178,1,2025-11-02,$115.75,5.3,CREDIT CARD
4763,5,113,4353,1291,2,2024-11-04,$51.2,5.3,debit card
4765,8,91,4328,1176,1,2025-04-17,$81.0,5.0,credit card
4766,7,19,1237,146,4,2025-07-20,$187.27,6.1,Credit Card
4767,5,119,74,534,2,2025-07-27,$142.51,7.2,cash
4768,6,96,905,1431,1,2025-03-03,$210.71,4.0,Credit Card
4770,6,107,1693,214,4,2024-11-26,$283.84,8.4,Credit Card
4774,8,30,2409,609,2,2025-10-01,$225.66,5.7,Credit Card
4776,6,107,2805,839,1,2025-04-28,$81.55,5.5,credit card
4780,5,40,666,746,5,2024-10-13,$103.54,3.6,cash
4785,8,116,2427,216,2,2025-06-28,$65.29,4.5,Online
4787,6,78,1360,102,2,2025-10-10,$284.05,3.8,ONLINE
4790,6,96,713,109,2,2025-09-06,$22.61,6.7,online
4791,5,47,1930,51,1,2025-11-05,$252.0,10.8,cash
4792,7,19,3031,40,1,2024-10-13,$40.39,5.9,Credit Card
4798,6,49,1856,110,2,2025-12-08,$258.16,10.8,CREDIT CARD
4799,5,40,626,91,2,2025-10-01,$48.8,6.4,cash
4802,5,20,886,158,1,2024-11-18,$289.33,9.8,CASH
4808,8,109,3167,192,5,2024-12-08,$78.47,7.4,DEBIT CARD
4809,5,22,2424,126,1,2025-05-08,$202.6,5.6,ONLINE
4810,5,22,4957,162,4,2024-11-27,$298.73,4.2,ONLINE
4811,5,119,4063,181,1,2025-09-27,$82.2,4.5,CASH
4814,6,96,1594,74,2,2025-02-10,$128.6,8.8,cash
4817,8,112,551,917,2,2025-05-18,$84.03,7.4,Debit Card
4819,6,77,4425,283,1,2025-11-14,$295.87,7.5,Credit Card
4822,6,96,1155,293,2,2025-10-21,$246.99,8.3,Cash
4825,7,104,2110,158,4,2025-09-09,$187.38,9.9,Cash
4827,5,105,4548,568,5,2025-10-12,$284.28,8.8,Debit Card
4832,8,91,1173,198,1,2025-10-18,$7.25,9.2,Credit Card
4843,6,99,4368,254,2,2025-06-15,$28.62,5.2,CASH
4849,5,20,2018,114,2,2025-11-16,$126.32,11.9,Debit Card
4850,8,57,3753,52,1,2025-09-18,$147.66,5.1,cash
4851,5,119,779,181,1,2025-03-08,$227.35,8.6,ONLINE
4852,7,84,3194,207,4,2025-12-02,$272.54,10.1,CREDIT CARD
4855,6,72,2960,951,1,2024-10-11,$232.36,7.8,Credit Card
4856,8,9,797,222,4,2025-01-08,$16.14,8.7,CASH
4858,6,78,2773,248,3,2025-03-16,$125.95,6.2,credit card
4859,7,95,3471,26,5,2025-02-11,$27.97,11.9,Debit Card
4860,8,80,3287,325,1,2025-04-10,$162.69,6.4,CASH
4861,5,92,4531,214,1,2024-12-02,$100.41,7.0,ONLINE
4862,8,109,1528,230,3,2025-07-14,$99.19,4.5,debit card
4864,6,74,3421,112,1,2025-03-15,$278.71,10.0,credit card
4865,6,74,833,13,3,2025-05-15,$235.35,9.6,DEBIT CARD
4866,7,19,3845,144,5,2025-11-06,$12.74,10.8,Online
4867,7,84,457,78,2,2025-02-14,$70.94,3.2,online
4877,7,19,4689,1095,2,2025-08-19,$113.72,10.0,Cash
4878,8,30,326,27,1,2025-06-09,$40.44,7.5,debit card
4879,7,84,3235,82,2,2025-06-30,$261.87,11.9,CREDIT CARD
4880,7,5,1975,129,5,2025-03-18,$133.46,7.8,credit card
4882,5,47,3591,178,1,2024-11-02,$124.83,3.9,cash
4883,7,19,4797,94,3,2024-12-31,$159.32,7.7,online
4892,6,107,590,123,1,2025-04-27,$282.37,8.8,debit card
4897,5,119,2159,592,5,2025-02-19,$211.52,11.4,credit card
4904,6,49,4345,327,1,2025-07-03,$261.81,8.7,CREDIT CARD
4911,5,113,1519,721,2,2025-03-17,$208.87,8.0,credit card
4915,8,112,1231,1327,2,2025-09-24,$60.54,10.1,Credit Card
4920,7,104,1804,673,5,2025-09-01,$271.91,8.5,DEBIT CARD
4925,5,105,4447,219,2,2025-08-22,$121.73,4.8,cash
4927,5,119,3169,92,2,2024-11-12,$12.14,8.4,Online
4928,5,92,4052,22,2,2025-02-20,$23.79,6.9,ONLINE
4930,6,49,3840,99,4,2025-09-21,$114.48,11.1,CASH
4932,5,22,1313,52,1,2024-10-08,$94.55,4.9,ONLINE
4936,7,104,1330,252,2,2025-07-22,$292.14,11.6,Debit Card
4939,8,85,4070,595,2,2025-05-03,$66.02,3.1,Debit Card
4943,7,5,2957,198,2,2024-12-29,$68.04,7.3,DEBIT CARD
4946,5,22,3518,48,2,2025-04-16,$37.42,7.1,debit card
4947,7,95,2071,1375,2,2025-09-22,$116.97,10.5,credit card
4952,7,95,916,196,3,2024-11-12,$276.28,4.2,cash
4954,6,78,1007,929,3,2025-02-06,$111.64,3.5,credit card
4956,5,20,866,99,4,2025-02-16,$10.61,10.2,credit card
4962,6,78,1323,572,3,2025-09-13,$259.33,6.0,credit card
4970,7,19,2281,157,4,2025-01-08,$223.73,7.7,debit card
4972,8,85,4723,87,1,2024-10-16,$158.59,6.3,Debit Card
4973,8,30,2853,224,3,2025-01-29,$89.78,8.7,CREDIT CARD
4974,5,20,2716,1491,1,2025-09-24,$97.71,8.0,Cash
4975,7,84,3851,295,1,2025-10-12,$183.18,8.9,Debit Card
4976,5,47,4635,673,2,2024-11-27,$143.89,11.5,DEBIT CARD
4978,7,41,2557,102,1,2024-11-25,$275.56,3.6,DEBIT CARD
4979,6,74,972,29,2,2025-05-30,$271.6,11.9,credit card
4981,7,7,1980,660,1,2025-05-31,$123.83,8.8,ONLINE
4982,6,107,2878,228,4,2024-10-04,$163.48,8.6,debit card
4983,7,19,3091,1215,2,2025-04-03,$198.41,3.4,Debit Card
4988,8,85,2886,1045,1,2025-08-16,$187.99,6.4,online
4995,6,49,1554,776,4,2025-11-02,$296.2,10.1,DEBIT CARD
4996,7,84,3704,156,1,2025-02-13,$56.67,10.2,Debit Card
5000,8,112,353,255,3,2025-02-07,$74.09,10.3,Debit Card
5001,6,78,2337,259,1,2024-11-26,$198.55,3.1,Cash
5002,5,40,3718,706,4,2025-01-08,$246.76,5.1,CASH
5003,5,22,3514,242,2,2024-11-17,$225.4,7.8,debit card
5004,6,96,2233,1460,5,2024-10-23,$258.87,6.4,credit card
5007,7,104,593,476,3,2025-11-12,$232.08,9.3,CREDIT CARD
5008,6,99,180,243,1,2025-06-02,$284.78,3.3,Credit Card
5009,7,5,4948,80,1,2025-04-25,$206.86,4.2,Credit Card
5011,6,107,977,1077,1,2025-03-02,$90.31,10.4,Cash
5012,5,105,755,13,2,2025-04-08,$46.13,3.6,CREDIT CARD
5017,5,22,1530,1332,2,2024-12-23,$10.99,4.3,CASH
5018,7,41,244,148,2,2025-11-01,$54.29,5.6,Online
5019,6,66,872,1258,2,2025-09-06,$254.64,5.4,DEBIT CARD
5022,6,49,4115,278,1,2025-11-12,$127.6,10.7,online
5029,5,40,3769,288,5,2024-10-01,$168.65,3.8,ONLINE
5034,8,80,2738,132,2,2024-11-02,$41.92,8.3,online
5040,6,74,3581,5,1,2025-04-04,$137.36,7.6,DEBIT CARD
5047,8,112,2451,183,2,2025-03-02,$181.44,9.1,cash
5049,5,119,3834,646,5,2025-08-21,$77.1,11.4,credit card
5053,7,19,4565,22,5,2025-03-08,$229.97,9.0,cash
5058,6,96,4668,63,5,2025-07-07,$130.61,11.0,CREDIT CARD
5060,5,20,192,12,1,2025-01-13,$266.96,11.2,debit card
5066,8,9,654,28,5,2025-03-03,$18.81,10.0,Online
5070,7,7,63,178,2,2025-07-03,$115.5,11.0,online
5076,5,105,4665,238,5,2025-11-28,$167.64,6.9,DEBIT CARD
5077,6,96,3107,299,4,2024-12-29,$116.51,9.8,Online
5078,7,19,1166,1052,3,2025-06-08,$237.15,6.2,Debit Card
5079,6,107,2637,1344,3,2024-10-17,$285.28,9.7,credit card
5085,6,78,3171,218,1,2025-11-21,$171.62,7.7,Credit Card
5086,5,105,1534,1027,3,2025-05-23,$162.83,10.2,Debit Card
5087,8,9,4565,265,2,2025-04-22,$229.97,7.1,CASH
5090,7,84,3036,237,1,2024-10-25,$120.94,10.0,online
5091,6,74,3002,1171,2,2025-09-23,$277.96,10.3,cash
5095,6,77,2174,1048,5,2024-10-27,$181.16,4.3,debit card
5096,7,62,2449,974,5,2025-06-21,$66.96,4.4,ONLINE
5098,7,19,2755,1049,1,2024-12-11,$42.0,5.1,credit card
5100,7,62,3033,297,1,2024-10-06,$35.16,11.2,CREDIT CARD
5102,6,74,356,1018,1,2024-10-19,$252.39,9.9,CREDIT CARD
5104,8,80,1091,257,5,2025-07-27,$145.06,5.1,online
5106,8,9,2451,594,1,2024-12-27,$181.44,6.8,debit card
5109,7,19,4192,382,2,2024-11-08,$95.8,7.3,credit card
5112,8,80,2902,63,1,2025-08-24,$280.48,8.2,DEBIT CARD
5127,8,9,2237,1181,5,2025-03-16,$270.66,6.9,Credit Card
5128,8,116,3414,99,1,2025-06-18,$126.68,7.5,Debit Card
5130,5,40,2968,47,1,2025-04-11,$170.87,10.7,Credit Card
5139,8,30,1075,161,4,2025-07-10,$72.42,10.0,CASH
5142,8,109,2597,79,2,2025-02-28,$294.03,10.8,ONLINE
5146,7,5,1473,245,2,2025-05-31,$197.08,10.1,CREDIT CARD
5148,6,77,1319,1,1,2025-11-30,$140.37,3.4,Credit Card
5154,5,40,4943,493,1,2025-08-13,$292.37,6.8,credit card
5156,7,62,5000,217,1,2025-05-31,$197.5,9.9,Online
5158,5,113,2235,937,1,2025-11-01,$142.02,4.3,DEBIT CARD
5159,6,78,2382,606,5,2025-05-10,$133.7,6.2,credit card
5160,6,49,2884,241,3,2025-03-06,$279.02,10.3,Cash
5168,5,22,2188,151,5,2025-01-10,$22.6,9.2,credit card
5170,8,112,3506,140,1,2025-05-14,$103.97,8.7,credit card
5171,5,40,466,82,2,2025-07-22,$134.11,10.0,Credit Card
5172,7,19,303,1075,2,2025-07-11,$262.69,10.6,CASH
5177,7,84,1589,74,1,2025-01-26,$34.84,10.3,cash
5178,5,119,764,80,1,2025-07-08,$57.21,9.4,Cash
5179,6,72,4764,995,2,2025-11-27,$40.41,8.0,cash
5181,8,91,3613,87,2,2024-11-05,$191.36,3.8,credit card
5184,6,74,2370,632,1,2024-10-20,$79.21,4.6,debit card
5186,8,112,2834,125,3,2024-12-24,$132.75,3.1,ONLINE
5192,5,119,4653,206,1,2025-08-12,$105.45,3.3,ONLINE
5194,7,5,560,128,5,2025-04-20,$68.68,8.8,debit card
5195,7,62,2833,215,4,2025-09-07,$5.39,9.2,Credit Card
5197,5,105,178,220,1,2025-08-04,$64.88,6.4,Cash
5199,5,76,3262,266,1,2025-03-06,$275.31,4.4,debit card
5201,6,96,4010,201,5,2025-04-30,$286.68,4.4,Cash
5204,8,109,196,199,2,2024-10-14,$109.52,11.3,Cash
5205,6,49,1318,28,1,2025-06-07,$170.1,11.2,CASH
5211,7,19,3159,637,3,2024-12-01,$138.56,7.8,Debit Card
5214,7,104,4368,25,4,2024-10-20,$28.62,7.7,Credit Card
5215,7,95,1323,154,1,2024-11-02,$259.33,8.2,Cash
5216,8,112,3224,104,3,2025-11-17,$192.18,4.6,DEBIT CARD
5217,5,76,3833,594,1,2025-05-19,$88.08,6.4,DEBIT CARD
5218,8,85,1782,103,1,2024-10-06,$259.8,7.9,cash
5220,5,76,341,890,1,2025-06-26,$287.43,9.9,DEBIT CARD
5223,8,80,4822,1292,1,2025-10-31,$171.4,11.3,DEBIT CARD
5225,7,19,82,939,2,2025-10-25,$165.09,5.1,Credit Card
5226,7,104,4575,438,2,2025-11-15,$240.32,9.7,CREDIT CARD
5228,6,99,2137,435,2,2025-01-05,$24.23,4.1,Credit Card
5229,6,96,3282,181,2,2024-10-06,$101.03,8.8,Credit Card
5231,5,47,3116,638,1,2025-09-24,$244.28,4.7,cash
5234,7,5,3512,25,1,2025-08-12,$101.8,11.1,credit card
5235,5,92,2772,144,2,2025-06-15,$274.94,7.6,CASH
5243,8,85,563,242,4,2025-05-24,$275.33,11.4,CASH
5244,5,105,4019,169,1,2025-04-11,$280.45,9.3,Credit Card
5245,8,85,4736,68,1,2024-11-22,$142.61,3.4,CASH
5247,8,94,519,531,2,2024-12-21,$197.12,8.1,online
5248,5,105,2028,33,1,2025-01-16,$51.18,3.1,Credit Card
5249,7,7,1044,163,5,2025-04-02,$188.22,7.8,Cash
5253,7,5,1444,31,1,2025-08-15,$195.67,9.1,Cash
5255,6,66,4510,1295,1,2025-11-12,$153.02,4.1,cash
5257,5,22,1831,169,2,2025-11-25,$225.58,4.4,DEBIT CARD
5258,8,109,3699,48,4,2025-09-27,$164.54,9.9,debit card
5263,5,22,4821,1374,2,2025-11-27,$60.08,8.6,Online
5265,8,30,4354,186,4,2025-02-12,$279.33,9.4,Credit Card
5266,5,76,4037,294,4,2025-01-26,$220.05,7.7,online
5267,5,76,2122,264,1,2024-10-22,$17.7,6.3,cash
5268,6,66,941,227,1,2025-04-18,$26.3,8.6,CASH
5275,5,76,3758,148,5,2025-06-27,$7.33,8.1,debit card
5276,6,96,2430,567,5,2024-11-18,$26.43,10.4,DEBIT CARD
5277,7,19,3941,229,3,2025-02-20,$111.71,7.3,CASH
5284,6,77,3627,170,1,2025-06-07,$241.86,11.2,debit card
5286,6,74,549,171,2,2025-02-04,$96.77,11.3,CASH
5289,7,104,3187,797,3,2025-10-18,$192.28,4.9,Debit Card
5290,5,92,2226,525,3,2025-09-28,$72.47,4.1,DEBIT CARD
5291,6,49,2199,107,5,2025-10-25,$297.15,7.2,DEBIT CARD
5294,8,109,3365,118,5,2025-02-25,$172.42,10.3,ONLINE
5296,8,116,1667,149,3,2025-06-01,$292.31,3.6,online
5302,6,99,2103,805,3,2025-09-23,$241.65,9.2,credit card
5305,7,104,1707,1374,2,2025-03-25,$51.77,7.0,ONLINE
5309,5,76,2490,293,4,2025-03-25,$94.75,7.6,DEBIT CARD
5312,5,119,1017,846,1,2025-09-29,$155.62,11.1,Online
5313,8,80,3362,1158,4,2025-07-06,$84.88,5.2,debit card
5316,6,66,2677,1265,5,2025-06-25,$37.87,6.6,DEBIT CARD
5318,8,94,3789,485,1,2025-05-23,$33.2,5.1,Debit Card
5319,5,76,4774,360,1,2025-08-22,$273.16,8.4,DEBIT CARD
5324,8,57,4268,903,2,2024-10-08,$106.32,3.6,DEBIT CARD
5326,8,9,1118,217,1,2024-10-06,$154.85,5.7,Credit Card
5328,7,19,3294,136,1,2024-11-26,$166.37,10.5,credit card
5331,7,104,4828,56,2,2025-05-02,$48.52,10.6,Credit Card
5334,7,95,1482,430,5,2025-10-28,$116.63,5.5,Online
5338,5,76,930,155,5,2025-03-21,$19.01,8.2,online
5350,5,119,3372,1159,4,2025-08-19,$296.88,4.6,CREDIT CARD
5352,8,94,3313,9,1,2025-02-12,$56.59,8.1,Cash
5354,8,30,3203,234,1,2024-11-24,$211.08,12.0,cash
5357,8,85,297,342,5,2025-02-24,$47.8,10.1,CREDIT CARD
5362,8,109,2406,999,4,2025-08-21,$93.68,11.2,DEBIT CARD
5368,6,74,2716,483,5,2025-09-18,$97.71,4.0,debit card
5372,8,85,1171,924,1,2024-12-07,$117.61,9.1,Online
5375,7,19,4231,229,5,2025-10-02,$208.48,9.8,debit card
5380,5,119,549,56,2,2025-08-17,$96.77,6.1,CREDIT CARD
5383,5,92,2658,14,4,2025-10-13,$188.73,6.3,credit card
5384,5,92,871,64,2,2025-05-02,$182.24,6.0,Cash
5385,8,80,1582,997,1,2025-11-04,$128.4,10.5,credit card
5386,7,104,282,302,1,2025-11-10,$147.18,4.9,Online
5393,6,66,903,105,1,2025-10-22,$109.39,3.7,CREDIT CARD
5394,5,119,671,1182,2,2024-11-10,$30.82,9.1,Online
5396,6,77,1039,73,2,2025-01-27,$289.65,4.1,Online
5401,5,40,4024,110,1,2025-04-28,$65.39,6.6,credit card
5402,7,95,4035,494,4,2025-12-03,$212.58,4.3,debit card
5403,5,76,2836,180,2,2025-06-23,$86.11,9.3,credit card
5407,5,47,2303,1167,2,2025-10-25,$155.59,8.6,cash
5409,6,74,1760,927,2,2025-07-08,$186.34,6.2,Debit Card
5417,8,85,2132,296,1,2025-07-06,$162.21,9.0,credit card
5418,8,94,1582,680,2,2025-01-17,$128.4,10.0,Debit Card
5419,7,62,3633,99,3,2025-04-04,$26.64,10.7,DEBIT CARD
5422,5,40,3318,84,2,2025-11-03,$295.68,11.1,Debit Card
5424,5,22,2334,132,1,2025-08-29,$13.67,8.3,ONLINE
5426,8,109,2536,34,1,2024-10-02,$137.54,4.2,Debit Card
5427,6,107,2140,66,1,2024-12-24,$166.2,5.2,CREDIT CARD
5429,5,47,47,106,1,2025-02-10,$45.13,4.8,Online
5430,8,9,2855,1049,1,2025-07-10,$290.43,3.9,CREDIT CARD
5437,6,99,3981,139,1,2025-09-07,$18.18,10.1,ONLINE
5438,5,22,1015,51,1,2025-11-16,$7.74,5.4,credit card
5440,5,20,4185,67,4,2025-07-02,$43.27,3.8,Debit Card
5448,5,119,3557,806,3,2025-04-11,$48.26,4.2,online
5451,8,30,4200,146,1,2025-04-25,$92.05,8.2,credit card
5453,5,22,3421,94,2,2025-10-19,$278.71,3.3,cash
5455,7,7,475,56,2,2024-12-07,$83.7,3.2,debit card
5468,7,95,4442,355,3,2025-08-21,$13.09,6.6,Credit Card
5473,8,109,4904,65,1,2025-11-06,$42.62,10.2,Online
5476,6,96,1246,162,5,2025-01-24,$100.06,11.6,CREDIT CARD
5477,5,20,4334,202,4,2025-02-14,$243.26,7.1,debit card
5478,5,22,2887,373,1,2024-12-24,$99.77,6.3,credit card
5484,5,40,223,872,5,2024-12-13,$48.1,4.7,online
5486,6,49,2178,208,1,2025-12-06,$167.67,7.8,CASH
5491,5,47,2552,214,1,2025-01-27,$166.48,9.2,Cash
5497,8,109,1988,1079,1,2025-08-01,$76.68,4.0,Debit Card
5510,8,91,73,1016,2,2025-03-07,$207.0,3.9,CREDIT CARD
5524,8,116,696,9,2,2025-08-21,$90.38,4.1,ONLINE
5526,5,22,658,880,1,2025-09-16,$278.78,6.8,DEBIT CARD
5529,7,62,1381,187,3,2025-02-18,$230.22,6.2,Cash
5530,6,78,3008,249,4,2025-01-02,$136.74,7.6,debit card
5532,6,72,3099,85,1,2025-07-05,$236.72,10.8,debit card
5534,7,62,4575,166,2,2025-06-28,$240.32,10.9,cash
5536,5,47,3523,171,1,2025-03-12,$112.61,5.7,Cash
5537,5,22,3009,964,3,2024-12-21,$41.06,4.2,debit card
5544,7,104,2429,518,5,2025-07-21,$265.43,9.1,DEBIT CARD
5546,5,22,4343,139,1,2024-12-05,$11.33,3.9,Cash
5547,8,94,703,11,2,2025-08-22,$130.44,6.4,CASH
5553,8,94,4096,1468,3,2025-10-03,$113.28,4.8,DEBIT CARD
5557,5,40,4688,1193,5,2025-08-06,$29.07,10.2,Debit Card
5562,8,9,1336,212,3,2025-07-19,$80.03,7.8,online
5563,8,85,4552,1389,2,2024-12-23,$66.2,3.9,cash
5565,5,119,3873,183,2,2025-02-06,$282.74,4.9,Debit Card
5566,5,113,3422,156,2,2025-08-22,$228.7,5.2,CREDIT CARD
5568,5,40,855,4,2,2025-10-01,$109.71,5.7,credit card
5572,7,95,2914,868,4,2024-12-03,$97.53,8.8,Credit Card
5579,7,84,3125,31,1,2025-06-17,$6.16,4.8,Credit Card
5581,5,92,3606,338,4,2025-11-28,$240.42,4.4,debit card
5586,8,9,2030,1214,4,2025-10-15,$38.05,9.5,Credit Card
5590,8,91,4534,226,3,2025-04-27,$280.19,8.0,Credit Card
5592,5,76,3661,1200,1,2025-12-09,$262.96,3.9,CASH
5595,6,99,374,271,1,2024-11-13,$212.02,7.8,Cash
5596,8,57,2067,195,2,2025-02-20,$115.99,10.6,cash
5600,5,47,3226,258,2,2024-11-09,$52.47,3.0,Cash
5603,8,9,263,1488,1,2025-11-06,$169.82,6.7,Credit Card
5606,6,74,2072,1429,4,2025-05-01,$202.15,10.4,DEBIT CARD
5609,8,80,2880,982,3,2025-03-11,$29.19,8.3,Cash
5610,8,116,2318,917,5,2024-12-10,$8.63,10.2,credit card
5613,8,80,3046,265,4,2025-07-29,$73.04,7.8,debit card
5614,6,96,4380,860,2,2024-10-08,$288.08,9.1,Credit Card
5615,7,104,850,1497,5,2025-08-14,$123.8,11.2,DEBIT CARD
5621,7,84,4692,230,1,2025-06-29,$194.61,8.1,credit card
5624,6,78,2852,168,1,2025-01-21,$14.34,4.3,CREDIT CARD
5625,8,109,1651,128,5,2024-11-14,$277.52,7.8,debit card
5631,5,105,3920,105,1,2025-09-09,$153.34,6.8,Cash
5632,5,119,1054,38,3,2025-06-06,$245.44,9.1,CREDIT CARD
5635,8,91,4233,30,1,2025-02-28,$169.21,10.3,credit card
5639,6,74,2145,1381,2,2025-03-18,$113.59,6.2,Credit Card
5640,6,96,2810,38,3,2025-08-07,$76.38,5.9,Credit Card
5642,5,47,2842,347,1,2025-10-20,$235.94,10.3,Debit Card
5649,6,74,4451,146,1,2025-06-29,$156.67,8.7,CREDIT CARD
5650,5,47,3284,136,3,2025-07-31,$257.32,9.2,cash
5651,5,119,1943,268,5,2025-11-03,$176.22,6.8,Debit Card
5658,5,76,1529,1053,1,2025-09-22,$286.69,8.9,credit card
5659,7,41,3200,26,1,2025-06-17,$83.88,4.8,credit card
5665,5,119,4051,245,5,2024-10-06,$201.34,3.3,Credit Card
5666,8,109,4125,299,1,2025-10-14,$288.83,7.8,DEBIT CARD
5667,6,77,4201,722,1,2025-10-15,$155.8,10.2,Debit Card
5668,8,57,364,44,5,2025-09-30,$46.25,3.4,debit card
5669,7,19,3784,209,2,2025-10-08,$168.07,9.0,debit card
5672,8,9,580,123,1,2025-04-21,$170.29,10.8,debit card
5674,5,20,1753,699,1,2025-04-20,$137.84,6.4,credit card
5676,7,95,2760,32,1,2024-12-21,$172.97,8.6,Credit Card
5677,5,105,447,174,2,2025-02-01,$67.75,7.1,cash
5681,6,74,1749,1416,4,2024-12-19,$181.25,3.1,ONLINE
5682,6,99,366,1141,2,2024-11-30,$84.21,5.4,Online
5683,8,91,3033,375,3,2025-01-03,$35.16,10.5,Online
5686,5,40,4366,1026,2,2025-06-25,$218.46,8.1,cash
5687,5,22,2207,37,4,2025-09-05,$244.37,9.1,CREDIT CARD
5689,8,80,2789,148,2,2024-10-09,$106.9,10.5,CASH
5691,5,20,4829,687,1,2025-03-23,$248.57,3.4,debit card
5692,5,113,2740,19,2,2025-09-07,$293.62,7.9,CREDIT CARD
5694,6,77,4128,442,4,2025-12-08,$136.58,4.3,credit card
5695,7,5,1972,1260,1,2025-04-07,$239.91,8.1,Credit Card
5701,6,72,3086,63,2,2025-07-01,$85.65,8.2,DEBIT CARD
5703,5,119,1845,291,3,2025-03-24,$223.92,3.7,Debit Card
5704,7,41,4296,501,4,2025-08-17,$34.96,10.6,Debit Card
5707,8,80,3700,57,5,2024-10-16,$110.95,10.5,Credit Card
5709,6,74,2520,294,5,2025-04-21,$273.62,7.0,debit card
5711,8,109,4314,60,2,2025-02-09,$154.25,11.7,Credit Card
5712,5,113,1920,629,2,2025-08-18,$181.2,9.8,ONLINE
5713,7,7,3095,265,2,2025-08-12,$108.63,11.2,debit card
5718,8,109,1934,1275,5,2025-06-05,$283.26,4.0,credit card
5720,8,85,4187,45,1,2025-05-13,$56.23,3.1,CASH
5724,8,91,2040,133,1,2025-11-11,$60.12,3.6,credit card
5726,8,116,3481,685,1,2025-03-10,$275.89,3.5,online
5735,8,109,4095,253,2,2024-11-21,$85.36,5.1,cash
5743,8,80,1365,75,2,2025-04-13,$117.61,11.9,cash
5744,8,91,4310,667,5,2025-10-09,$26.38,8.4,cash
5746,8,85,4772,49,1,2025-09-29,$251.16,3.2,DEBIT CARD
5750,7,62,12,981,2,2024-12-29,$18.71,8.3,Credit Card
5754,5,40,3352,139,2,2025-11-19,$62.44,9.8,Credit Card
5755,8,85,1362,61,5,2024-11-17,$218.5,8.0,debit card
5756,7,41,2320,108,1,2025-09-24,$255.47,8.0,CREDIT CARD
5757,7,104,3635,198,1,2024-11-18,$147.65,3.3,Online
5760,5,76,2723,223,5,2024-12-07,$76.03,10.9,Debit Card
5770,6,49,4621,64,1,2024-10-08,$163.86,5.2,DEBIT CARD
5773,6,72,4183,12,1,2025-03-14,$13.52,6.7,debit card
5774,7,62,2253,1473,3,2025-03-02,$209.72,10.8,CASH
5776,6,78,1769,466,5,2025-05-13,$106.37,9.9,online
5777,8,57,3840,1451,1,2024-11-02,$114.48,10.3,Debit Card
5778,5,92,688,404,2,2025-07-11,$190.29,4.3,online
5779,5,92,2102,156,2,2024-10-06,$261.65,3.7,credit card
5780,7,7,3862,245,3,2025-01-06,$142.08,3.8,cash
5781,8,57,201,52,1,2024-12-27,$276.76,7.1,debit card
5782,7,41,4368,85,2,2024-10-24,$28.62,6.5,cash
5784,6,49,2226,43,5,2025-08-13,$72.47,6.9,credit card
5793,7,41,2626,270,4,2025-01-10,$103.93,11.1,credit card
5797,7,104,2920,532,2,2025-08-17,$17.82,8.8,DEBIT CARD
5798,6,74,4596,165,1,2025-11-28,$135.8,8.7,CASH
5804,8,112,4115,95,2,2025-04-09,$127.6,9.2,DEBIT CARD
5806,5,92,4237,260,5,2025-03-20,$199.43,4.1,Debit Card
5815,8,116,4078,10,2,2025-10-06,$53.2,10.7,DEBIT CARD
5821,7,41,1493,1088,2,2025-07-08,$296.27,6.5,CREDIT CARD
5823,7,62,1992,51,2,2025-05-15,$170.86,3.2,cash
5824,8,109,372,24,1,2025-05-16,$110.95,10.8,Debit Card
5830,6,99,3799,205,5,2025-02-14,$169.85,7.1,Credit Card
5835,5,105,845,168,1,2025-05-27,$27.1,12.0,CASH
5839,8,57,3496,1498,1,2025-02-26,$43.54,4.4,online
5840,6,96,4868,193,4,2025-01-02,$51.57,10.3,DEBIT CARD
5841,7,7,2407,880,2,2025-09-11,$40.4,6.4,online
5844,7,5,1966,420,2,2025-03-07,$9.22,5.4,cash
5845,5,47,2481,239,2,2025-04-19,$290.57,3.5,Online
5855,7,84,3274,104,1,2025-08-23,$69.63,8.1,Cash
