stock_id,store_id,product_id,quantity,reorder_level,last_restocked,batch_number,expiry_date,received_date,condition_notes
298,3,3109,31,22,2026-04-11,BATCH-298,2027-04-17,2026-04-11,
299,3,2359,83,47,2025-09-12,BATCH-299,2027-05-03,2025-09-12,
300,4,999,90,26,2025-09-14,BATCH-300,2026-08-27,2025-09-14,Expiring in 0 days - flag for clearance
301,1,2027,67,52,2026-01-02,BATCH-301,2029-06-29,2026-01-02,
302,6,4773,36,49,2025-11-07,BATCH-302,2029-10-11,2025-11-07,Below reorder level - reorder placed 2025-11-19
303,2,2072,93,37,2025-10-08,BATCH-303,2027-02-05,2025-10-08,
304,12,4462,77,15,2026-04-01,BATCH-304,2027-03-07,2026-04-01,
305,5,3413,73,57,2025-10-20,BATCH-305,2027-03-01,2025-10-20,
306,6,1427,109,25,2026-05-15,BATCH-306,2026-02-04,2026-05-15,Expiring in 0 days - flag for clearance
307,4,3418,7,50,2026-04-23,BATCH-307,2030-01-11,2026-04-23,Below reorder level - reorder placed 2026-05-01
308,12,1824,9,17,2025-09-01,BATCH-308,2026-10-22,2025-09-01,Below reorder level - reorder placed 2025-09-11
309,5,2700,49,40,2025-07-29,BATCH-309,2029-06-29,2025-07-29,
310,4,1907,96,59,2025-10-12,BATCH-310,2026-09-18,2025-10-12,Expiring in 8 days - flag for clearance
311,3,3056,32,22,2026-03-19,BATCH-311,2029-04-23,2026-03-19,
312,6,4377,87,18,2025-07-17,BATCH-312,2029-03-20,2025-07-17,
313,4,91,5,40,2026-02-27,BATCH-313,2029-03-03,2026-02-27,
314,12,4185,7,56,2026-07-18,BATCH-314,2027-03-11,2026-07-18,Below reorder level - reorder placed 2026-07-30
315,10,3995,40,59,2026-04-11,BATCH-315,2026-07-03,2026-04-11,Expiring in 0 days - flag for clearance
316,7,3845,20,51,2025-08-31,BATCH-316,2026-02-11,2025-08-31,Expiring in 0 days - flag for clearance
317,7,1373,102,40,2026-05-01,BATCH-317,2026-06-26,2026-05-01,Expiring in 0 days - flag for clearance
318,12,1409,112,31,2026-06-26,BATCH-318,2025-12-14,2026-06-26,Expiring in 0 days - flag for clearance
319,2,277,25,59,2025-06-18,BATCH-319,2028-02-11,2025-06-18,Below reorder level - reorder placed 2025-06-29
320,1,3896,71,39,2025-06-30,BATCH-320,2028-08-11,2025-06-30,
321,1,4870,79,45,2026-08-12,BATCH-321,2027-05-16,2026-08-12,
322,3,1340,7,27,2025-10-28,BATCH-322,2027-01-02,2025-10-28,
323,3,4975,65,49,2025-10-22,BATCH-323,2026-03-24,2025-10-22,Expiring in 0 days - flag for clearance
324,5,2653,65,24,2026-03-18,BATCH-324,2028-05-26,2026-03-18,
325,6,4106,11,27,2025-08-30,BATCH-325,2027-03-31,2025-08-30,
326,3,1719,37,15,2026-02-13,BATCH-326,2029-11-30,2026-02-13,
327,12,85,112,42,2025-07-01,BATCH-327,2027-08-09,2025-07-01,
328,10,3565,116,28,2026-05-27,BATCH-328,2029-06-16,2026-05-27,
329,12,3452,87,58,2026-07-17,BATCH-329,2027-08-20,2026-07-17,
330,4,2516,7,34,2026-05-28,BATCH-330,2028-09-12,2026-05-28,
331,5,4193,24,19,2026-03-13,BATCH-331,2027-07-07,2026-03-13,
332,3,2863,39,21,2026-03-20,BATCH-332,2026-10-02,2026-03-20,Expiring in 22 days - flag for clearance
333,6,2479,105,18,2025-07-19,BATCH-333,2026-05-26,2025-07-19,Expiring in 0 days - flag for clearance
334,4,4338,58,39,2025-09-22,BATCH-334,2028-01-26,2025-09-22,
335,5,2710,39,26,2026-03-25,BATCH-335,2028-05-23,2026-03-25,
336,12,3890,3,58,2025-09-18,BATCH-336,2026-11-07,2025-09-18,Below reorder level - reorder placed 2025-09-27
337,8,3977,112,59,2026-07-17,BATCH-337,2028-06-19,2026-07-17,
338,9,2330,99,41,2025-08-30,BATCH-338,2026-12-10,2025-08-30,
339,1,484,85,38,2025-10-04,BATCH-339,2028-04-24,2025-10-04,
340,5,1633,49,39,2026-02-05,BATCH-340,2028-11-12,2026-02-05,
341,6,1858,52,30,2026-06-21,BATCH-341,2027-09-07,2026-06-21,
342,11,4053,94,41,2026-06-08,BATCH-342,2029-07-02,2026-06-08,
343,6,105,41,42,2026-01-19,BATCH-343,2027-07-06,2026-01-19,Below reorder level - reorder placed 2026-02-01
344,10,3532,45,50,2025-10-01,BATCH-344,2029-03-28,2025-10-01,Below reorder level - reorder placed 2025-10-09
345,2,1654,109,15,2025-09-27,BATCH-345,2028-05-25,2025-09-27,
346,2,2413,29,42,2025-12-16,BATCH-346,2028-11-14,2025-12-16,Below reorder level - reorder placed 2025-12-26
347,12,3989,53,29,2025-08-10,BATCH-347,2028-01-21,2025-08-10,
348,8,4836,81,45,2025-11-28,BATCH-348,2029-12-19,2025-11-28,
349,9,3766,114,32,2026-08-02,BATCH-349,2029-12-20,2026-08-02,
350,2,1566,94,28,2025-12-28,BATCH-350,2028-03-27,2025-12-28,
351,7,4580,96,49,2026-05-19,BATCH-351,2029-09-25,2026-05-19,
352,8,4548,40,35,2026-08-12,BATCH-352,2029-03-25,2026-08-12,
353,7,142,52,52,2025-09-06,BATCH-353,2027-07-19,2025-09-06,
354,10,2927,84,27,2026-06-06,BATCH-354,2026-09-19,2026-06-06,Expiring in 9 days - flag for clearance
355,10,3229,47,23,2025-09-16,BATCH-355,2026-12-28,2025-09-16,
356,10,2131,20,51,2026-01-03,BATCH-356,2028-11-02,2026-01-03,Below reorder level - reorder placed 2026-01-07
357,6,4014,75,24,2025-07-01,BATCH-357,2028-05-18,2025-07-01,
358,9,4168,62,42,2026-03-22,BATCH-358,2029-11-25,2026-03-22,
359,9,114,118,43,2025-12-06,BATCH-359,2028-05-02,2025-12-06,
360,11,4550,2,47,2026-01-18,BATCH-360,2028-06-26,2026-01-18,
361,12,3843,9,58,2025-12-18,BATCH-361,2026-05-09,2025-12-18,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-12-21
362,3,706,7,43,2025-11-13,BATCH-362,2026-08-04,2025-11-13,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-11-26
363,2,276,80,53,2025-08-26,BATCH-363,2029-10-26,2025-08-26,
364,2,1813,110,16,2025-07-26,BATCH-364,2026-02-18,2025-07-26,Expiring in 0 days - flag for clearance
365,1,2205,106,16,2025-10-18,BATCH-365,2026-10-29,2025-10-18,Expiring in 49 days - monitor
366,5,2267,29,25,2026-06-13,BATCH-366,2027-07-22,2026-06-13,
367,1,1233,116,59,2026-02-17,BATCH-367,2027-01-24,2026-02-17,
368,12,1247,102,58,2026-02-03,BATCH-368,2027-09-12,2026-02-03,
369,1,2137,63,34,2026-02-07,BATCH-369,2029-12-11,2026-02-07,
370,12,420,2,32,2026-03-31,BATCH-370,2026-11-26,2026-03-31,
371,3,1760,58,37,2026-07-03,BATCH-371,2029-11-27,2026-07-03,
372,4,600,13,38,2026-01-10,BATCH-372,2027-07-29,2026-01-10,Below reorder level - reorder placed 2026-01-22
373,6,3327,15,17,2025-12-14,BATCH-373,2026-01-28,2025-12-14,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-12-18
374,7,1849,81,24,2025-08-14,BATCH-374,2028-03-08,2025-08-14,
375,2,4669,4,46,2025-12-17,BATCH-375,2027-06-14,2025-12-17,Below reorder level - reorder placed 2025-12-27
376,1,2624,58,48,2026-01-06,BATCH-376,2026-03-29,2026-01-06,Expiring in 0 days - flag for clearance
377,8,4653,75,40,2026-01-28,BATCH-377,2026-02-20,2026-01-28,Expiring in 0 days - flag for clearance
378,3,3097,101,50,2025-10-18,BATCH-378,2028-05-11,2025-10-18,
379,6,2784,14,30,2025-08-27,BATCH-379,2026-11-28,2025-08-27,Expiring in 79 days - monitor; Below reorder level - reorder placed 2025-08-31
380,8,2861,97,27,2026-08-22,BATCH-380,2028-06-10,2026-08-22,
381,1,261,11,56,2025-07-20,BATCH-381,2026-12-08,2025-07-20,
382,3,3839,99,31,2026-03-03,BATCH-382,2029-08-31,2026-03-03,
383,2,4463,78,46,2026-03-31,BATCH-383,2026-04-21,2026-03-31,Expiring in 0 days - flag for clearance
384,6,2740,37,45,2026-02-28,BATCH-384,2028-04-20,2026-02-28,
385,7,45,103,25,2025-10-22,BATCH-385,2027-04-21,2025-10-22,
386,8,997,54,52,2025-12-02,BATCH-386,2028-08-18,2025-12-02,
387,4,2302,2,55,2026-01-06,BATCH-387,2027-08-18,2026-01-06,Below reorder level - reorder placed 2026-01-13
388,4,4529,59,33,2026-05-28,BATCH-388,2027-02-27,2026-05-28,
389,9,3231,106,17,2025-08-13,BATCH-389,2029-03-13,2025-08-13,
390,4,1269,93,39,2025-09-03,BATCH-390,2029-02-10,2025-09-03,
391,6,278,115,52,2026-08-02,BATCH-391,2029-06-05,2026-08-02,
392,9,1847,100,55,2026-02-27,BATCH-392,2025-12-22,2026-02-27,Expiring in 0 days - flag for clearance
393,6,4598,60,49,2026-01-17,BATCH-393,2029-11-27,2026-01-17,
394,10,3226,76,59,2026-07-11,BATCH-394,2027-07-16,2026-07-11,
395,2,3054,42,52,2026-06-09,BATCH-395,2026-10-07,2026-06-09,Expiring in 27 days - flag for clearance; Below reorder level - reorder placed 2026-06-15
396,10,4126,67,31,2026-03-12,BATCH-396,2026-06-16,2026-03-12,Expiring in 0 days - flag for clearance
397,2,4144,111,25,2025-11-01,BATCH-397,2029-11-09,2025-11-01,
398,8,3183,21,50,2025-08-26,BATCH-398,2026-09-14,2025-08-26,Expiring in 4 days - flag for clearance; Below reorder level - reorder placed 2025-09-06
399,8,2082,42,30,2025-07-31,BATCH-399,2028-09-13,2025-07-31,
400,7,2530,65,56,2026-04-27,BATCH-400,2027-09-19,2026-04-27,
401,3,3637,56,56,2025-11-23,BATCH-401,2029-04-26,2025-11-23,
402,6,1881,72,36,2025-06-10,BATCH-402,2027-10-23,2025-06-10,
403,1,2745,112,49,2026-07-24,BATCH-403,2026-08-01,2026-07-24,Expiring in 0 days - flag for clearance
404,3,2702,57,36,2025-09-18,BATCH-404,2026-05-19,2025-09-18,Expiring in 0 days - flag for clearance
405,11,1592,35,30,2026-08-13,BATCH-405,2029-12-16,2026-08-13,
406,10,3990,50,50,2026-06-13,BATCH-406,2029-12-15,2026-06-13,
407,10,1160,100,22,2026-01-30,BATCH-407,2027-04-24,2026-01-30,
408,2,3874,31,47,2026-01-15,BATCH-408,2028-01-25,2026-01-15,Below reorder level - reorder placed 2026-01-22
409,9,4666,37,42,2026-04-05,BATCH-409,2029-09-08,2026-04-05,Below reorder level - reorder placed 2026-04-08
410,10,1950,22,35,2025-10-31,BATCH-410,2026-09-18,2025-10-31,Expiring in 8 days - flag for clearance; Below reorder level - reorder placed 2025-11-11
411,12,4756,17,15,2025-10-02,BATCH-411,2029-12-31,2025-10-02,
412,6,4023,101,19,2026-01-18,BATCH-412,2027-08-09,2026-01-18,
413,3,3122,2,21,2026-05-29,BATCH-413,2029-02-27,2026-05-29,
414,6,4046,102,37,2026-03-11,BATCH-414,2029-10-11,2026-03-11,
415,2,1367,27,28,2025-12-22,BATCH-415,2026-03-07,2025-12-22,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-12-28
416,9,937,81,47,2026-04-03,BATCH-416,2027-12-10,2026-04-03,
417,2,4577,28,40,2025-07-09,BATCH-417,2029-08-03,2025-07-09,Below reorder level - reorder placed 2025-07-18
418,8,1335,10,28,2026-01-14,BATCH-418,2028-08-17,2026-01-14,
419,3,162,30,44,2026-02-26,BATCH-419,2027-06-08,2026-02-26,Below reorder level - reorder placed 2026-03-03
420,9,2811,49,24,2026-06-10,BATCH-420,2027-01-13,2026-06-10,
421,5,2581,41,30,2026-06-04,BATCH-421,2028-08-10,2026-06-04,
422,1,3577,117,40,2025-06-02,BATCH-422,2028-07-22,2025-06-02,
423,9,1439,18,32,2025-12-02,BATCH-423,2026-11-08,2025-12-02,Below reorder level - reorder placed 2025-12-14
424,8,4494,50,55,2026-07-20,BATCH-424,2026-10-06,2026-07-20,Expiring in 26 days - flag for clearance; Below reorder level - reorder placed 2026-08-02
425,2,583,76,33,2026-07-05,BATCH-425,2027-02-09,2026-07-05,
426,4,2701,92,59,2025-09-30,BATCH-426,2026-02-03,2025-09-30,Expiring in 0 days - flag for clearance
427,2,2559,42,39,2025-11-03,BATCH-427,2026-12-04,2025-11-03,Expiring in 85 days - monitor
428,7,385,94,27,2026-03-18,BATCH-428,2026-11-25,2026-03-18,Expiring in 76 days - monitor
429,2,3081,96,56,2025-08-12,BATCH-429,2027-04-26,2025-08-12,
430,6,4592,111,58,2026-07-20,BATCH-430,2026-02-17,2026-07-20,Expiring in 0 days - flag for clearance
431,7,308,25,55,2025-11-06,BATCH-431,2026-09-11,2025-11-06,Expiring in 1 days - flag for clearance
432,5,3764,2,36,2026-03-29,BATCH-432,2027-02-11,2026-03-29,Below reorder level - reorder placed 2026-04-11
433,7,3222,26,23,2025-07-25,BATCH-433,2026-01-30,2025-07-25,Expiring in 0 days - flag for clearance
434,8,723,55,34,2026-02-16,BATCH-434,2028-05-13,2026-02-16,
435,4,4288,80,44,2026-02-05,BATCH-435,2028-10-17,2026-02-05,
436,5,4423,33,24,2025-11-18,BATCH-436,2026-06-02,2025-11-18,Expiring in 0 days - flag for clearance
437,9,1930,73,32,2026-01-19,BATCH-437,2027-06-19,2026-01-19,
438,11,691,89,56,2025-11-27,BATCH-438,2026-04-18,2025-11-27,Expiring in 0 days - flag for clearance
439,2,396,57,53,2026-01-18,BATCH-439,2026-09-28,2026-01-18,Expiring in 18 days - flag for clearance
440,3,130,100,18,2026-01-06,BATCH-440,2028-02-15,2026-01-06,
441,4,3989,31,19,2026-08-24,BATCH-441,2028-01-21,2026-08-24,
442,2,307,5,56,2026-08-03,BATCH-442,2029-03-29,2026-08-03,Below reorder level - reorder placed 2026-08-06
443,5,2362,25,34,2025-11-30,BATCH-443,2026-05-18,2025-11-30,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-12-08
444,4,1964,40,17,2026-05-01,BATCH-444,2028-08-13,2026-05-01,
445,7,4297,116,37,2025-10-15,BATCH-445,2026-09-23,2025-10-15,Expiring in 13 days - flag for clearance
446,10,1314,16,45,2026-06-27,BATCH-446,2027-12-25,2026-06-27,
447,5,542,86,16,2026-09-02,BATCH-447,2029-09-05,2026-09-02,
448,2,1139,39,30,2025-10-09,BATCH-448,2026-07-11,2025-10-09,Expiring in 0 days - flag for clearance
449,11,1667,119,18,2026-01-10,BATCH-449,2027-10-03,2026-01-10,
450,12,2348,44,39,2026-05-09,BATCH-450,2026-01-11,2026-05-09,Expiring in 0 days - flag for clearance
451,2,646,31,29,2025-08-04,BATCH-451,2028-06-15,2025-08-04,
452,1,3356,31,19,2026-05-02,BATCH-452,2027-03-16,2026-05-02,
453,8,4331,106,58,2025-11-03,BATCH-453,2029-10-12,2025-11-03,
454,5,2692,101,52,2026-02-05,BATCH-454,2026-12-04,2026-02-05,
455,7,2421,28,55,2025-08-05,BATCH-455,2028-11-27,2025-08-05,
456,7,2780,60,54,2025-12-05,BATCH-456,2028-08-31,2025-12-05,
457,1,1951,3,46,2025-11-28,BATCH-457,2027-07-31,2025-11-28,
458,12,67,74,20,2026-07-23,BATCH-458,2025-12-14,2026-07-23,Expiring in 0 days - flag for clearance
459,3,4869,50,53,2026-01-21,BATCH-459,2026-02-28,2026-01-21,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2026-02-03
460,6,3285,23,43,2026-01-13,BATCH-460,2026-01-25,2026-01-13,Expiring in 0 days - flag for clearance
461,12,4642,24,17,2026-02-20,BATCH-461,2028-04-19,2026-02-20,
462,5,1677,8,37,2025-12-11,BATCH-462,2029-07-22,2025-12-11,Below reorder level - reorder placed 2025-12-24
463,12,4780,94,55,2025-08-04,BATCH-463,2028-10-01,2025-08-04,
464,11,4929,60,48,2025-06-29,BATCH-464,2026-07-27,2025-06-29,Expiring in 0 days - flag for clearance
465,6,1604,29,47,2025-12-27,BATCH-465,2026-08-10,2025-12-27,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-12-30
466,4,4442,119,56,2025-08-19,BATCH-466,2028-02-14,2025-08-19,
467,8,663,16,45,2026-03-17,BATCH-467,2027-10-10,2026-03-17,
468,12,513,59,50,2026-01-05,BATCH-468,2029-12-04,2026-01-05,
469,5,4426,9,47,2026-06-09,BATCH-469,2027-12-31,2026-06-09,Below reorder level - reorder placed 2026-06-22
470,10,1351,18,31,2026-05-24,BATCH-470,2029-07-16,2026-05-24,
471,6,3122,37,56,2026-02-15,BATCH-471,2029-02-27,2026-02-15,Below reorder level - reorder placed 2026-02-25
472,3,3009,96,45,2026-02-20,BATCH-472,2026-10-25,2026-02-20,
473,4,1859,27,19,2026-08-28,BATCH-473,2029-12-31,2026-08-28,
474,12,3902,7,38,2026-06-13,BATCH-474,2027-06-07,2026-06-13,Below reorder level - reorder placed 2026-06-17
475,1,4961,85,57,2025-10-12,BATCH-475,2026-03-04,2025-10-12,Expiring in 0 days - flag for clearance
476,11,4461,67,48,2025-12-18,BATCH-476,2027-05-02,2025-12-18,
477,9,2745,115,38,2025-09-22,BATCH-477,2026-08-01,2025-09-22,Expiring in 0 days - flag for clearance
478,7,2389,92,37,2026-04-07,BATCH-478,2029-08-06,2026-04-07,
479,9,4909,54,16,2026-06-07,BATCH-479,2026-02-17,2026-06-07,Expiring in 0 days - flag for clearance
480,6,2901,82,29,2026-08-05,BATCH-480,2029-01-10,2026-08-05,
481,1,4570,102,53,2025-12-13,BATCH-481,2029-01-03,2025-12-13,
482,2,4282,117,39,2026-06-03,BATCH-482,2028-12-18,2026-06-03,
483,9,3767,104,59,2026-03-04,BATCH-483,2026-12-07,2026-03-04,
484,4,2437,83,29,2025-08-28,BATCH-484,2026-11-26,2025-08-28,Expiring in 77 days - monitor
485,9,1954,61,58,2025-12-28,BATCH-485,2029-08-31,2025-12-28,
486,10,4354,40,52,2025-11-08,BATCH-486,2026-07-29,2025-11-08,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-11-18
487,11,406,31,55,2025-12-08,BATCH-487,2026-12-27,2025-12-08,
488,5,2070,55,37,2026-05-18,BATCH-488,2027-03-19,2026-05-18,
489,10,1266,98,42,2026-04-16,BATCH-489,2026-09-22,2026-04-16,Expiring in 12 days - flag for clearance
490,7,525,43,21,2025-07-03,BATCH-490,2029-01-07,2025-07-03,
491,4,828,64,50,2025-10-24,BATCH-491,2026-02-15,2025-10-24,Expiring in 0 days - flag for clearance
492,12,4535,8,47,2025-11-08,BATCH-492,2027-04-17,2025-11-08,Below reorder level - reorder placed 2025-11-15
493,9,4248,31,33,2026-01-02,BATCH-493,2028-08-25,2026-01-02,Below reorder level - reorder placed 2026-01-08
494,9,2395,79,28,2025-10-20,BATCH-494,2027-04-24,2025-10-20,
495,1,3139,19,42,2026-03-27,BATCH-495,2026-09-25,2026-03-27,Expiring in 15 days - flag for clearance
496,7,1206,117,27,2025-09-11,BATCH-496,2029-11-18,2025-09-11,
497,9,4778,80,45,2026-05-08,BATCH-497,2028-10-01,2026-05-08,
498,6,2105,58,17,2026-08-13,BATCH-498,2026-09-11,2026-08-13,Expiring in 1 days - flag for clearance
499,7,1934,66,32,2026-04-22,BATCH-499,2028-06-12,2026-04-22,
500,5,1985,113,25,2025-10-06,BATCH-500,2028-07-15,2025-10-06,
501,1,4891,61,29,2025-07-10,BATCH-501,2026-01-03,2025-07-10,Expiring in 0 days - flag for clearance
502,6,3288,52,26,2025-06-17,BATCH-502,2027-06-16,2025-06-17,
503,11,1592,5,45,2026-02-19,BATCH-503,2029-12-16,2026-02-19,
504,5,1468,90,53,2025-06-22,BATCH-504,2026-11-17,2025-06-22,
505,8,391,20,56,2026-05-02,BATCH-505,2027-05-16,2026-05-02,Below reorder level - reorder placed 2026-05-09
506,11,4763,34,40,2025-09-12,BATCH-506,2026-05-19,2025-09-12,Expiring in 0 days - flag for clearance
507,5,252,1,40,2025-06-23,BATCH-507,2027-04-01,2025-06-23,
508,1,3788,0,34,2026-07-02,BATCH-508,2029-06-20,2026-07-02,Below reorder level - reorder placed 2026-07-15
509,1,4932,102,24,2026-08-02,BATCH-509,2026-09-24,2026-08-02,Expiring in 14 days - flag for clearance
510,2,2155,35,54,2025-09-04,BATCH-510,2025-12-16,2025-09-04,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-09-15
511,7,481,91,46,2026-07-29,BATCH-511,2026-06-10,2026-07-29,Expiring in 0 days - flag for clearance
512,10,674,54,19,2025-12-04,BATCH-512,2028-04-19,2025-12-04,
513,3,4686,65,57,2026-06-18,BATCH-513,2028-03-12,2026-06-18,
514,10,306,108,29,2025-08-30,BATCH-514,2029-10-12,2025-08-30,
515,9,2448,75,28,2025-09-29,BATCH-515,2027-02-20,2025-09-29,
516,11,3444,37,31,2025-12-30,BATCH-516,2027-07-22,2025-12-30,
517,1,1081,7,21,2026-08-15,BATCH-517,2029-01-30,2026-08-15,Below reorder level - reorder placed 2026-08-24
518,12,526,85,15,2025-08-06,BATCH-518,2029-12-20,2025-08-06,
519,12,4023,16,35,2025-08-24,BATCH-519,2027-08-09,2025-08-24,Below reorder level - reorder placed 2025-09-06
520,6,2977,67,21,2025-08-30,BATCH-520,2028-01-31,2025-08-30,
521,8,4631,14,26,2025-06-15,BATCH-521,2026-09-18,2025-06-15,Expiring in 8 days - flag for clearance
522,2,1486,79,22,2026-06-11,BATCH-522,2026-11-02,2026-06-11,
523,1,3395,56,51,2025-09-20,BATCH-523,2026-08-20,2025-09-20,Expiring in 0 days - flag for clearance
524,1,2026,93,56,2026-05-21,BATCH-524,2026-02-01,2026-05-21,Expiring in 0 days - flag for clearance
525,11,3132,31,59,2025-07-11,BATCH-525,2029-01-19,2025-07-11,
526,4,2272,86,17,2025-10-01,BATCH-526,2028-05-07,2025-10-01,
527,2,3392,15,15,2026-07-27,BATCH-527,2026-12-15,2026-07-27,
528,10,1305,93,54,2026-03-07,BATCH-528,2027-05-19,2026-03-07,
529,8,1995,12,18,2026-07-04,BATCH-529,2028-01-11,2026-07-04,Below reorder level - reorder placed 2026-07-16
530,2,3482,33,38,2026-06-13,BATCH-530,2028-08-17,2026-06-13,Below reorder level - reorder placed 2026-06-16
531,8,3438,62,58,2026-09-02,BATCH-531,2026-10-11,2026-09-02,
532,7,2790,111,52,2026-05-30,BATCH-532,2028-08-09,2026-05-30,
533,2,234,57,39,2026-01-23,BATCH-533,2025-12-21,2026-01-23,Expiring in 0 days - flag for clearance
534,9,292,44,46,2026-08-19,BATCH-534,2026-10-01,2026-08-19,Expiring in 21 days - flag for clearance; Below reorder level - reorder placed 2026-08-22
535,11,883,24,58,2025-12-07,BATCH-535,2027-07-20,2025-12-07,Below reorder level - reorder placed 2025-12-14
536,2,919,19,19,2026-03-22,BATCH-536,2029-07-22,2026-03-22,
537,11,4850,69,58,2026-01-06,BATCH-537,2028-10-10,2026-01-06,
538,12,4563,88,59,2025-12-05,BATCH-538,2028-11-18,2025-12-05,
539,7,4970,37,30,2026-02-02,BATCH-539,2029-03-04,2026-02-02,
540,10,4350,94,39,2025-08-07,BATCH-540,2029-02-21,2025-08-07,
541,2,652,31,55,2025-09-12,BATCH-541,2028-08-22,2025-09-12,
542,4,4716,70,42,2026-02-08,BATCH-542,2026-03-18,2026-02-08,Expiring in 0 days - flag for clearance
543,10,3604,59,38,2026-04-29,BATCH-543,2026-04-05,2026-04-29,Expiring in 0 days - flag for clearance
544,10,4740,80,32,2025-06-12,BATCH-544,2027-12-27,2025-06-12,
545,8,1720,34,16,2025-12-03,BATCH-545,2029-04-20,2025-12-03,
546,12,3874,35,31,2025-07-22,BATCH-546,2028-01-25,2025-07-22,
547,8,3700,106,32,2025-12-24,BATCH-547,2027-08-11,2025-12-24,
548,4,1693,102,49,2025-10-21,BATCH-548,2029-06-22,2025-10-21,
549,9,888,58,50,2026-07-20,BATCH-549,2026-02-04,2026-07-20,Expiring in 0 days - flag for clearance
550,3,4559,95,36,2026-06-23,BATCH-550,2026-02-11,2026-06-23,Expiring in 0 days - flag for clearance
551,7,3476,60,16,2025-11-13,BATCH-551,2026-11-15,2025-11-13,
552,10,1447,102,57,2026-08-08,BATCH-552,2026-06-18,2026-08-08,Expiring in 0 days - flag for clearance
553,12,3465,11,59,2025-06-23,BATCH-553,2026-02-24,2025-06-23,Expiring in 0 days - flag for clearance; Below reorder level - reorder placed 2025-07-04
554,4,1206,39,52,2025-06-27,BATCH-554,2029-11-18,2025-06-27,
555,5,15,22,46,2026-04-24,BATCH-555,2026-10-25,2026-04-24,Expiring in 45 days - monitor; Below reorder level - reorder placed 2026-04-27
556,11,3809,103,29,2026-07-31,BATCH-556,2026-06-15,2026-07-31,Expiring in 0 days - flag for clearance
557,5,321,15,32,2026-08-22,BATCH-557,2029-05-27,2026-08-22,Below reorder level - reorder placed 2026-09-03
558,2,1558,99,30,2026-01-11,BATCH-558,2027-05-26,2026-01-11,
559,8,2432,46,53,2026-05-06,BATCH-559,2028-04-29,2026-05-06,
560,4,910,94,50,2026-07-01,BATCH-560,2027-09-20,2026-07-01,
561,7,2654,34,22,2026-04-18,BATCH-561,2029-05-27,2026-04-18,
562,2,4747,114,33,2025-10-24,BATCH-562,2027-05-04,2025-10-24,
563,6,1237,80,28,2026-02-06,BATCH-563,2026-12-07,2026-02-06,Expiring in 88 days - monitor
564,1,160,109,51,2026-05-22,BATCH-564,2026-12-18,2026-05-22,
565,11,3254,4,39,2026-06-23,BATCH-565,2029-02-11,2026-06-23,Below reorder level - reorder placed 2026-07-05
566,2,2354,58,54,2025-07-16,BATCH-566,2028-05-14,2025-07-16,
567,11,220,114,16,2025-08-29,BATCH-567,2029-07-18,2025-08-29,
568,12,2770,106,37,2025-08-05,BATCH-568,2026-10-11,2025-08-05,Expiring in 31 days - monitor
