sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method
5150,4,56,1912,190,2,16/06/2025,72.02,7.1,Credit Card
5151,2,26,3805,1293,5,04/03/2025,63.43,3.5,Cash
5157,2,89,1414,1424,1,31/07/2025,149.86,7.8,Credit Card
5161,2,73,2671,174,2,26/06/2025,247.76,11.2,Cash
5162,2,35,4483,296,3,16/11/2024,59.72,5.7,Cash
5163,2,114,2848,224,2,25/10/2024,52.71,3.5,Credit Card
5164,3,21,1139,234,2,15/10/2025,178.94,5.5,Debit Card
5165,2,73,3902,111,3,26/05/2025,67.12,10.4,Cash
5174,2,32,4384,596,1,23/08/2025,173.26,9.2,Online
5182,2,114,3005,269,1,30/09/2025,127.03,6.2,Cash
5185,1,86,4414,1025,4,04/12/2024,157.22,26.7,Credit Card
5187,1,58,4070,594,5,21/03/2025,66.02,24.4,Debit Card
5188,2,32,2646,27,5,16/12/2024,264.0,6.8,Online
5189,4,70,3411,240,1,17/08/2025,47.45,9.0,Credit Card
5191,2,110,275,270,1,12/11/2024,183.25,11.8,Debit Card
5198,3,14,3177,12,2,28/07/2025,220.44,10.8,Credit Card
5200,4,56,1423,126,2,30/05/2025,219.25,5.7,Debit Card
5202,1,58,37,1160,1,06/11/2025,87.09,25.7,Credit Card
5203,1,98,2024,985,2,01/11/2025,203.71,28.5,Cash
5210,1,98,2716,578,2,21/04/2025,97.71,24.8,Debit Card
5212,1,118,4629,205,2,20/04/2025,220.22,32.6,Cash
5227,3,53,4531,265,2,28/04/2025,100.41,7.7,Cash
5232,2,11,2062,503,2,05/11/2025,273.94,5.6,Debit Card
5236,2,13,183,311,3,25/07/2025,148.4,4.5,Online
5237,4,34,293,232,2,28/06/2025,244.23,11.7,Cash
5240,1,17,4008,194,1,13/12/2024,27.14,30.7,Online
5246,1,3,2819,5,5,09/11/2024,249.34,28.3,Credit Card
5250,3,46,186,1127,1,21/05/2025,253.91,10.2,Credit Card
5251,3,115,4635,240,2,15/08/2025,143.89,11.9,Cash
5256,4,70,2779,1241,2,10/10/2024,261.33,8.8,Credit Card
5259,1,86,2338,1246,5,19/08/2025,158.91,26.8,Credit Card
5260,2,26,3180,79,1,10/09/2025,289.25,6.3,Cash
5261,3,46,2416,274,3,27/03/2025,79.57,9.0,Online
5278,3,46,3792,691,1,08/01/2025,49.1,3.4,Credit Card
5279,1,98,2391,78,1,23/04/2025,225.26,33.5,Credit Card
5280,2,35,2195,1465,3,12/11/2025,242.86,9.0,Credit Card
5281,4,1,609,223,1,07/12/2024,65.2,11.2,Cash
5283,1,54,331,129,1,04/03/2025,288.25,30.7,Credit Card
5285,4,42,3272,464,1,13/06/2025,96.34,9.9,Debit Card
5287,2,110,981,656,1,19/10/2024,185.08,7.2,Debit Card
5288,2,110,488,143,1,23/02/2025,221.62,11.3,Debit Card
5292,4,34,4358,26,1,20/04/2025,178.31,5.3,Credit Card
5293,1,48,1913,1291,1,11/12/2024,70.34,24.6,Credit Card
5295,1,3,3673,289,5,04/10/2024,286.09,30.0,Cash
5298,1,68,2083,604,1,18/09/2025,24.97,30.4,Online
5301,4,42,1924,1473,2,05/08/2025,200.51,3.5,Credit Card
5303,1,86,1089,131,5,06/09/2025,174.13,31.5,Online
5306,1,118,3081,272,2,15/10/2025,278.13,24.2,Online
5308,2,10,4454,19,2,05/05/2025,19.96,4.8,Cash
5310,3,14,912,1145,2,29/09/2025,214.99,7.0,Online
5311,1,58,4550,272,4,20/10/2025,235.6,24.7,Debit Card
5315,1,98,3619,206,2,21/12/2024,203.19,29.3,Cash
5317,1,79,2016,171,2,16/10/2025,60.02,26.7,Credit Card
5320,3,115,3576,243,2,07/11/2025,15.56,9.8,Credit Card
5327,3,14,3808,1211,1,28/01/2025,85.33,11.7,Online
5329,1,58,4983,163,5,10/07/2025,152.36,25.3,Cash
5330,3,21,1916,568,4,14/08/2025,115.34,5.3,Cash
5332,3,88,1912,862,2,27/11/2024,72.02,7.9,Online
5335,3,21,4452,37,4,17/06/2025,53.98,10.9,Cash
5336,3,46,1801,120,4,10/08/2025,59.05,3.5,Cash
5337,2,13,780,49,1,17/11/2025,130.8,10.4,Credit Card
5340,1,118,4464,180,4,12/07/2025,200.71,30.9,Credit Card
5343,4,1,2501,1199,2,17/12/2024,53.29,4.5,Online
5347,4,42,3804,188,4,30/01/2025,47.41,3.4,Credit Card
5349,3,53,1422,1219,5,11/02/2025,78.41,4.5,Debit Card
5351,4,31,2702,315,1,27/11/2025,222.73,4.5,Credit Card
5356,1,54,4913,819,2,11/10/2024,96.45,27.4,Credit Card
5360,4,42,2188,127,1,05/10/2025,22.6,7.7,Cash
5365,2,110,682,56,1,05/10/2025,134.09,9.6,Credit Card
5373,4,31,3332,150,1,13/03/2025,110.01,3.2,Debit Card
5376,3,115,41,689,1,05/03/2025,175.14,4.4,Online
5377,1,68,912,436,1,27/12/2024,214.99,25.0,Debit Card
5378,4,70,2741,1290,4,04/06/2025,53.61,4.8,Debit Card
5379,4,34,3930,164,5,01/12/2025,45.62,11.3,Credit Card
5381,4,31,4374,865,1,27/11/2024,22.67,11.5,Debit Card
5388,2,45,3929,981,1,27/12/2024,16.62,3.7,Credit Card
5389,1,98,1719,124,1,06/07/2025,270.8,24.0,Credit Card
5390,1,118,3631,163,2,08/05/2025,128.43,24.0,Cash
5391,1,4,4516,821,5,07/01/2025,244.25,24.3,Cash
5404,1,58,1619,1045,1,11/05/2025,191.55,30.4,Online
5406,4,34,3742,269,2,05/11/2024,141.25,8.8,Debit Card
5408,4,1,4394,806,2,09/12/2024,96.82,9.6,Debit Card
5411,1,29,4199,473,1,16/10/2024,246.88,22.7,Credit Card
5412,4,42,4632,233,1,21/11/2024,216.47,9.5,Credit Card
5414,3,115,300,20,2,19/08/2025,147.94,10.3,Debit Card
5415,3,115,1169,1035,1,12/11/2024,163.32,5.9,Debit Card
5423,2,13,3611,257,2,13/08/2025,139.82,5.0,Cash
5425,4,70,2457,16,4,25/04/2025,111.78,4.7,Debit Card
5428,1,29,3576,273,5,28/12/2024,15.56,28.9,Credit Card
5431,1,59,2644,14,1,03/04/2025,11.79,25.1,Debit Card
5432,1,4,4727,479,2,03/09/2025,261.31,29.8,Cash
5435,3,115,821,21,2,11/08/2025,248.14,10.5,Credit Card
5436,1,86,1463,72,4,19/11/2025,216.97,26.3,Credit Card
5441,3,21,85,42,1,18/06/2025,101.72,6.6,Credit Card
5442,2,28,612,30,1,20/01/2025,245.35,3.5,Cash
5443,1,4,1016,919,5,13/10/2025,17.53,29.3,Debit Card
5444,2,26,394,450,5,24/11/2024,244.68,11.4,Cash
5452,3,115,4647,157,1,28/11/2024,83.34,8.1,Debit Card
5457,2,10,2477,88,1,20/09/2025,155.14,10.5,Credit Card
5458,3,46,1056,1259,3,23/10/2024,89.56,11.3,Cash
5459,3,88,2130,231,4,04/02/2025,87.02,10.2,Online
5463,1,79,4523,2,2,07/05/2025,209.54,22.0,Credit Card
5465,1,58,2364,140,3,10/06/2025,244.66,32.7,Debit Card
5471,4,1,3567,278,1,18/02/2025,286.13,8.7,Debit Card
5474,1,58,660,21,2,10/09/2025,129.42,28.4,Credit Card
5475,1,50,2457,938,1,21/01/2025,111.78,23.8,Debit Card
5479,2,43,4660,1407,2,23/05/2025,284.0,10.7,Credit Card
5480,2,23,2865,346,5,07/04/2025,131.43,5.1,Credit Card
5481,4,42,279,59,3,03/11/2025,96.69,9.6,Debit Card
5482,2,23,3520,1208,2,24/11/2025,38.12,8.2,Online
5483,4,56,1363,115,2,25/11/2024,12.4,6.9,Cash
5485,4,70,2608,743,1,30/11/2024,54.02,3.1,Credit Card
5488,3,21,1227,115,3,05/12/2025,73.42,4.0,Cash
5489,2,43,707,608,1,18/05/2025,34.75,8.4,Online
5490,1,98,978,1438,1,07/12/2024,140.71,27.5,Cash
5492,4,42,4030,1494,1,29/09/2025,84.15,4.3,Debit Card
5495,1,82,2669,1496,2,02/10/2025,96.31,25.0,Cash
5502,4,31,439,710,2,14/12/2024,61.44,11.6,Debit Card
5504,2,28,4794,383,3,26/08/2025,74.56,3.7,Online
5505,3,14,3563,164,5,26/11/2024,272.79,10.7,Debit Card
5509,2,13,2542,271,2,20/06/2025,156.7,5.3,Cash
5512,1,59,2037,304,3,09/02/2025,134.21,32.2,Debit Card
5513,4,31,2969,238,3,05/10/2024,164.44,7.0,Cash
5514,3,14,4489,209,1,07/11/2025,264.78,6.0,Credit Card
5516,2,35,3513,399,2,30/10/2025,9.45,8.8,Credit Card
5517,3,21,3335,1193,3,02/06/2025,242.34,4.4,Online
5518,3,88,2769,451,1,16/05/2025,134.08,11.3,Cash
5520,3,53,600,69,1,30/10/2025,221.61,11.0,Credit Card
5522,4,42,3392,153,1,10/10/2025,263.44,11.7,Debit Card
5523,1,98,1263,234,1,18/12/2024,263.42,31.9,Debit Card
5527,2,73,3467,585,1,06/09/2025,19.2,6.8,Credit Card
5531,2,10,2754,202,5,10/10/2025,99.4,8.4,Cash
5539,4,31,1633,93,2,17/04/2025,93.1,9.4,Credit Card
5542,1,86,4041,78,5,15/05/2025,293.9,30.2,Debit Card
5545,3,53,1821,148,5,31/08/2025,38.82,4.4,Credit Card
5548,2,8,4889,143,1,19/01/2025,122.69,10.1,Credit Card
5549,4,1,4049,1378,1,23/04/2025,265.95,5.4,Credit Card
5552,2,13,1754,380,2,03/05/2025,281.01,8.1,Online
5556,3,21,1101,653,4,12/08/2025,110.78,4.1,Credit Card
5558,4,42,2753,542,1,14/11/2024,78.55,10.2,Cash
5567,1,68,4504,1447,2,29/06/2025,109.51,27.6,Credit Card
5569,1,29,533,147,1,24/11/2024,230.31,29.8,Debit Card
5571,4,31,1394,80,1,08/01/2025,235.11,7.9,Online
5576,2,35,4088,289,2,05/12/2024,60.1,8.8,Credit Card
5577,1,29,2838,278,5,09/09/2025,221.6,28.9,Credit Card
5578,2,73,3049,76,2,04/08/2025,253.33,4.4,Credit Card
5580,3,88,1303,697,5,12/04/2025,141.84,4.9,Credit Card
5582,1,58,2146,887,4,19/04/2025,271.54,29.7,Online
5587,4,56,3558,96,4,21/03/2025,34.06,9.9,Debit Card
5589,2,13,1588,1116,5,16/10/2025,9.17,12.0,Credit Card
5593,2,103,3116,146,3,24/10/2025,244.28,8.1,Cash
5599,2,28,220,291,1,24/12/2024,30.1,9.9,Cash
5602,3,21,1278,289,1,03/05/2025,13.79,4.0,Credit Card
5604,1,59,3418,14,3,01/11/2025,205.41,24.3,Credit Card
5607,1,29,3601,1337,1,21/11/2024,194.57,22.1,Debit Card
5608,3,14,4794,110,2,11/09/2025,74.56,8.4,Debit Card
5611,3,53,3280,1388,4,15/06/2025,26.19,7.9,Online
5616,2,110,3125,155,4,31/12/2024,6.16,9.5,Debit Card
5617,1,29,1529,550,4,20/04/2025,286.69,34.0,Debit Card
5619,1,50,485,1072,3,02/07/2025,258.24,27.6,Credit Card
5620,3,46,113,449,2,09/05/2025,281.07,5.5,Cash
5623,2,26,4282,1408,1,16/04/2025,121.26,3.8,Debit Card
5630,3,115,1199,102,1,07/11/2025,256.72,9.7,Debit Card
5636,1,68,4534,453,3,13/02/2025,280.19,26.0,Credit Card
5638,3,88,4874,82,3,25/10/2025,210.93,10.6,Credit Card
5641,4,56,729,194,2,15/01/2025,44.51,8.4,Debit Card
5644,3,21,1446,42,5,12/08/2025,12.5,8.7,Online
5645,4,42,1312,1295,1,28/12/2024,223.63,10.5,Cash
5648,1,58,167,52,1,08/07/2025,53.52,23.1,Online
5653,4,70,2676,949,4,23/11/2025,153.76,6.1,Cash
5660,3,14,2114,276,2,19/10/2025,173.73,4.5,Cash
5661,1,48,289,682,5,27/03/2025,219.33,28.3,Debit Card
5662,1,118,453,186,1,02/04/2025,39.45,29.3,Credit Card
5663,3,21,4218,177,3,28/12/2024,130.28,3.3,Debit Card
5664,3,46,728,17,2,20/05/2025,198.78,8.5,Online
5670,1,17,1510,129,1,15/06/2025,30.16,33.2,Cash
5673,1,118,2119,181,1,10/01/2025,55.58,33.0,Credit Card
5675,3,14,4026,218,5,21/10/2024,11.28,10.4,Credit Card
5678,2,69,2810,55,1,21/09/2025,76.38,8.7,Cash
5679,1,98,541,106,1,11/02/2025,84.94,33.6,Debit Card
5685,2,43,935,88,2,02/09/2025,158.63,5.1,Credit Card
5693,3,115,1140,88,4,07/03/2025,284.25,4.5,Credit Card
5696,3,53,2430,130,1,07/10/2024,26.43,9.4,Debit Card
5697,2,103,701,75,3,31/01/2025,143.36,5.6,Online
5699,2,114,1353,1096,2,11/04/2025,279.53,6.8,Online
5702,2,28,3283,1271,1,09/11/2025,218.74,10.1,Cash
5705,1,50,3519,228,1,27/08/2025,150.93,23.9,Cash
5710,1,82,3209,159,3,22/06/2025,117.05,26.3,Debit Card
5715,4,42,2829,518,4,06/10/2024,257.02,10.1,Online
5716,2,13,232,1085,1,12/07/2025,106.73,5.0,Credit Card
5719,4,34,4829,169,4,23/02/2025,248.57,7.8,Debit Card
5723,4,31,2878,160,2,12/04/2025,163.48,3.3,Cash
5725,4,56,3499,645,5,11/11/2024,297.78,7.8,Online
5727,1,79,4246,989,2,16/08/2025,245.11,28.5,Debit Card
5728,2,114,2125,738,3,05/06/2025,227.4,9.9,Credit Card
5732,3,88,3313,134,3,13/08/2025,56.59,4.3,Cash
5733,2,103,1118,55,2,28/05/2025,154.85,10.5,Cash
5741,1,29,879,65,1,09/10/2024,254.97,23.4,Cash
5745,3,14,1368,79,1,10/06/2025,34.29,11.9,Credit Card
5747,2,89,3780,221,2,01/02/2025,251.54,10.0,Cash
5748,2,11,3339,48,1,22/07/2025,47.51,7.5,Online
5749,4,56,1610,949,3,21/05/2025,246.42,6.6,Cash
5752,4,56,1064,287,1,04/12/2024,124.36,7.3,Credit Card
5753,2,8,1528,67,4,29/10/2025,99.19,7.5,Credit Card
5761,4,1,4322,147,1,13/01/2025,74.96,10.6,Debit Card
5769,1,58,3552,139,2,28/08/2025,206.13,30.6,Online
5772,3,21,2479,240,1,07/03/2025,198.56,7.5,Online
5775,1,48,3205,192,5,24/04/2025,164.78,24.4,Debit Card
5783,3,53,696,156,2,16/10/2024,90.38,11.5,Online
5786,2,103,97,1019,1,04/02/2025,177.41,4.5,Cash
5788,3,115,597,162,3,16/04/2025,276.53,10.7,Credit Card
5789,3,53,2638,87,2,18/03/2025,63.77,9.2,Credit Card
5791,2,35,1241,594,1,25/08/2025,240.2,5.8,Cash
5792,3,115,3016,1336,1,12/08/2025,265.68,7.5,Credit Card
5794,3,53,2132,151,4,05/10/2025,162.21,9.1,Credit Card
5795,1,17,1465,255,4,19/09/2025,268.5,33.5,Credit Card
5796,4,1,2458,64,1,24/10/2025,266.68,4.3,Debit Card
5802,3,46,559,116,2,11/11/2024,217.05,10.3,Debit Card
5803,1,58,4944,46,3,10/11/2024,57.99,32.9,Online
5805,2,8,2051,286,2,28/10/2024,103.01,6.8,Debit Card
5807,3,46,809,5,1,13/11/2025,34.16,5.9,Cash
5808,4,31,2423,733,1,28/08/2025,54.43,9.3,Cash
5809,3,115,1449,21,1,26/04/2025,255.16,11.9,Cash
5810,3,14,4127,40,1,02/04/2025,287.08,4.9,Debit Card
5811,3,46,637,636,5,12/02/2025,242.17,4.4,Cash
5817,1,48,4061,779,2,24/02/2025,266.85,25.2,Cash
5818,2,73,3896,238,2,12/11/2024,278.29,8.3,Online
5819,2,73,624,1067,1,30/05/2025,32.54,6.1,Credit Card
5825,2,114,1542,1,3,14/11/2024,32.57,3.7,Online
5828,1,59,3163,73,4,20/08/2025,184.56,27.1,Cash
5831,3,14,2553,225,2,24/04/2025,100.22,9.1,Debit Card
5832,2,43,2316,68,1,28/12/2024,227.53,5.8,Cash
5833,3,21,4033,127,3,02/11/2025,227.19,10.4,Credit Card
5834,4,70,3429,50,1,28/09/2025,85.57,4.9,Debit Card
5838,4,70,1184,1461,2,28/04/2025,194.16,9.3,Online
5842,4,1,3821,140,2,24/11/2025,256.33,5.3,Debit Card
5848,2,45,4350,152,4,28/12/2024,291.72,5.7,Credit Card
5850,2,69,1926,1151,1,07/02/2025,158.62,6.8,Debit Card
5852,2,110,1310,457,1,13/05/2025,19.16,8.2,Credit Card
5853,3,14,840,179,2,09/01/2025,40.89,8.5,Cash
5854,4,70,492,284,5,25/09/2025,253.16,3.4,Debit Card
5858,1,68,1352,566,2,22/11/2024,284.13,32.2,Debit Card
5859,4,56,1663,72,2,25/12/2024,77.88,8.5,Debit Card
5860,2,13,2601,67,1,20/03/2025,227.75,8.6,Debit Card
5862,2,103,3234,1492,5,01/02/2025,187.48,6.8,Cash
5863,4,31,4664,1084,5,07/12/2024,69.1,3.3,Credit Card
5868,2,43,1261,103,1,12/08/2025,187.6,3.9,Debit Card
5873,1,29,3523,1324,1,23/08/2025,112.61,26.2,Credit Card
5876,1,50,1852,243,1,29/05/2025,178.15,33.2,Debit Card
5887,1,50,3920,127,1,28/11/2024,153.34,28.1,Credit Card
5888,1,17,410,154,5,19/04/2025,123.62,24.8,Cash
5891,3,88,1179,122,4,05/12/2025,246.97,7.0,Credit Card
5893,3,53,3060,73,1,20/04/2025,134.02,4.4,Debit Card
5896,1,79,3773,16,4,14/02/2025,217.48,29.1,Online
5900,2,110,4241,764,1,16/10/2024,70.31,7.7,Credit Card
5901,2,13,3721,424,2,29/04/2025,104.79,9.5,Cash
5902,1,17,4978,35,3,06/10/2024,146.63,29.3,Credit Card
5904,4,56,3360,140,2,22/10/2025,204.32,11.2,Cash
5905,4,31,4701,150,5,29/03/2025,229.97,9.3,Debit Card
5907,4,56,655,161,1,13/05/2025,60.05,3.5,Debit Card
5908,2,83,4328,487,1,23/11/2025,81.0,4.2,Credit Card
5914,1,58,57,281,2,07/04/2025,94.02,27.0,Online
5916,2,69,762,62,1,17/01/2025,254.2,7.4,Online
5919,4,1,3974,270,1,04/06/2025,76.8,7.9,Debit Card
5925,1,118,1152,1,5,01/05/2025,200.82,31.0,Cash
5931,4,42,2452,1136,4,09/11/2024,51.91,9.0,Debit Card
5933,1,3,3735,499,2,12/09/2025,16.23,24.4,Online
5934,4,70,1079,173,5,03/04/2025,255.15,4.6,Debit Card
5936,2,103,1936,390,1,25/02/2025,74.28,5.5,Online
5937,3,21,2571,4,4,21/12/2024,115.75,9.5,Debit Card
5938,4,56,2969,1029,1,23/04/2025,164.44,3.7,Cash
5942,4,31,1709,90,2,12/10/2025,59.42,11.1,Cash
5943,2,110,4916,248,4,12/05/2025,220.14,3.3,Debit Card
5946,4,1,642,1185,3,25/08/2025,263.88,10.5,Debit Card
5949,2,83,2596,291,1,13/02/2025,34.51,5.6,Credit Card
5954,2,83,1730,1336,1,02/06/2025,297.71,7.9,Debit Card
5956,2,83,4809,209,5,05/06/2025,243.37,6.4,Cash
5957,4,1,184,28,3,06/11/2025,91.17,10.2,Cash
5958,2,89,266,1013,3,10/01/2025,131.06,6.4,Credit Card
5960,3,46,3656,1266,2,15/04/2025,38.9,10.6,Debit Card
5963,1,58,2909,292,3,20/01/2025,254.38,25.5,Credit Card
5967,1,98,3773,371,5,30/08/2025,217.48,23.3,Cash
5968,4,56,1688,67,4,24/08/2025,25.28,8.0,Debit Card
5969,4,70,480,478,2,05/01/2025,108.9,11.1,Credit Card
5971,3,53,4140,88,1,24/10/2025,85.73,11.7,Credit Card
5972,2,28,2157,30,3,07/10/2024,242.12,9.4,Credit Card
5973,3,115,4224,293,2,04/12/2024,88.62,8.4,Online
5974,4,1,4116,144,1,21/06/2025,98.72,3.5,Debit Card
5979,1,54,3022,594,5,13/10/2024,102.25,25.8,Cash
5982,4,56,3076,461,4,28/03/2025,276.54,6.8,Credit Card
5983,4,70,2912,470,4,28/04/2025,230.4,3.8,Credit Card
5986,4,1,1138,276,2,24/11/2025,185.95,7.8,Credit Card
5988,2,89,4902,146,3,17/11/2025,224.17,11.2,Cash
5992,2,23,4068,93,1,29/09/2025,256.26,10.0,Credit Card
5993,3,115,3412,153,1,02/06/2025,33.22,4.1,Debit Card
5997,1,29,4415,101,1,17/10/2024,94.13,28.9,Credit Card
6001,4,42,2001,7,5,23/09/2025,63.17,3.1,Credit Card
6002,3,115,2553,26,2,06/10/2024,100.22,7.6,Cash
6007,2,23,3485,468,1,09/06/2025,66.19,5.7,Debit Card
6010,1,68,283,201,3,27/10/2025,271.3,24.6,Cash
6011,4,70,18,48,3,30/11/2024,15.6,11.5,Debit Card
6012,4,31,4700,82,1,05/07/2025,107.24,3.5,Credit Card
6020,3,88,3618,550,2,04/06/2025,31.38,7.5,Debit Card
6027,2,8,2341,129,2,05/01/2025,50.44,5.5,Debit Card
6029,4,56,4322,97,4,06/10/2024,74.96,3.1,Credit Card
6030,4,34,1598,279,1,07/05/2025,108.06,11.1,Credit Card
6042,4,31,3350,149,1,21/01/2025,83.88,10.5,Credit Card
6049,1,17,2637,1380,1,12/07/2025,285.28,31.6,Credit Card
6057,3,14,3378,540,1,26/05/2025,217.93,8.9,Online
6071,2,73,73,134,2,12/07/2025,207.0,8.7,Cash
6072,1,82,2277,1290,1,03/11/2025,127.96,29.2,Online
6073,1,4,2462,100,1,01/05/2025,15.65,30.5,Cash
6077,1,29,3376,1046,2,08/02/2025,32.03,33.3,Credit Card
6079,1,4,1636,148,1,02/07/2025,188.13,24.4,Cash
6089,2,89,2983,1134,1,18/05/2025,29.96,10.1,Debit Card
6090,2,10,587,110,1,07/07/2025,236.77,5.3,Credit Card
6093,1,68,662,24,2,29/11/2024,115.22,23.2,Credit Card
6096,1,4,413,795,2,05/09/2025,65.05,27.3,Cash
6100,3,115,4499,167,1,24/12/2024,192.36,9.0,Debit Card
6101,3,46,4167,227,1,06/12/2025,177.45,4.0,Debit Card
6102,4,1,4758,544,4,31/10/2024,174.1,7.9,Credit Card
6112,1,48,1259,85,1,13/04/2025,39.25,30.3,Debit Card
6114,2,69,1735,957,1,18/05/2025,285.39,7.6,Credit Card
6121,2,89,320,68,2,15/07/2025,146.02,10.5,Cash
6124,3,88,4067,140,1,01/08/2025,152.07,4.1,Debit Card
6126,4,34,3219,261,2,23/07/2025,203.26,8.4,Cash
6131,1,4,512,239,1,08/02/2025,54.78,27.2,Debit Card
6133,3,46,1454,68,1,31/03/2025,47.1,10.9,Online
6135,4,34,4265,266,1,20/11/2024,226.0,3.8,Debit Card
6136,2,28,4751,282,2,20/09/2025,211.42,7.0,Online
6142,1,54,3254,117,2,26/02/2025,218.41,25.6,Debit Card
6143,4,1,4684,418,5,10/07/2025,81.94,4.1,Debit Card
6145,4,70,5,292,1,26/02/2025,87.09,10.4,Debit Card
6146,3,115,3738,126,2,19/12/2024,68.85,10.5,Cash
6148,4,31,1269,978,2,16/07/2025,238.02,9.7,Cash
6150,3,53,1607,1103,1,09/11/2025,222.78,5.6,Cash
6151,4,56,792,828,3,22/02/2025,68.38,7.2,Online
6152,3,46,513,277,4,10/08/2025,132.35,5.9,Credit Card
6153,4,31,2418,28,2,09/04/2025,16.77,7.8,Credit Card
6156,4,56,55,112,2,19/06/2025,116.23,11.8,Credit Card
6158,4,56,4281,161,2,29/07/2025,139.99,3.4,Cash
6159,3,21,4742,291,4,23/08/2025,27.94,7.4,Cash
6167,4,34,3290,739,2,15/07/2025,19.98,3.8,Online
6170,1,79,690,242,3,08/05/2025,85.77,33.3,Cash
6173,2,11,375,451,5,19/11/2024,172.89,12.0,Debit Card
6174,3,14,4755,1177,5,16/12/2024,148.31,11.2,Credit Card
6175,2,26,52,89,2,12/12/2024,283.93,8.1,Cash
6185,3,115,1779,5,2,10/06/2025,287.83,5.4,Credit Card
6186,3,21,3864,1348,5,22/06/2025,195.84,7.9,Cash
6187,4,1,1447,813,1,31/10/2025,96.65,10.8,Credit Card
6189,2,10,157,1261,1,28/10/2024,26.75,5.1,Online
6190,3,115,2954,1089,2,20/06/2025,41.41,8.0,Cash
6196,2,89,1409,86,1,25/08/2025,227.44,8.7,Online
6202,2,45,527,682,2,01/10/2025,79.46,9.4,Credit Card
6203,1,82,1074,981,5,11/02/2025,292.78,27.9,Online
6204,4,56,2246,24,1,22/04/2025,204.23,11.1,Online
6205,4,1,3484,1336,5,21/06/2025,253.29,5.9,Credit Card
6207,2,43,1518,285,4,30/08/2025,295.3,11.5,Online
6208,4,56,4154,1283,4,25/12/2024,154.53,5.5,Online
6211,1,68,4782,1414,2,09/05/2025,192.06,32.6,Debit Card
6214,3,88,1629,526,1,04/12/2025,87.1,3.2,Cash
6218,1,48,1238,249,4,13/06/2025,56.65,25.1,Credit Card
6220,1,48,1235,916,1,07/07/2025,256.13,22.5,Credit Card
6224,4,31,68,765,1,23/05/2025,246.76,11.4,Debit Card
6225,4,34,325,17,5,05/04/2025,129.75,4.5,Debit Card
6230,2,35,406,145,1,06/10/2025,174.82,6.4,Credit Card
6233,4,56,1393,532,2,06/11/2024,242.53,6.3,Credit Card
6238,2,83,2390,1493,2,14/07/2025,159.09,4.5,Cash
6244,3,46,2833,263,5,28/08/2025,5.39,4.2,Debit Card
6252,2,45,2820,80,1,21/09/2025,205.92,4.0,Credit Card
6255,4,56,4466,677,2,25/07/2025,137.77,4.4,Debit Card
6259,2,89,1030,6,5,28/10/2024,104.1,11.9,Credit Card
6260,3,53,3124,1015,2,08/12/2025,203.66,11.5,Cash
6261,2,73,3879,975,4,10/04/2025,170.84,7.0,Cash
6263,4,31,3214,269,1,15/02/2025,228.52,11.5,Credit Card
6264,1,54,4465,110,4,22/07/2025,209.9,28.3,Online
6267,2,114,1453,247,3,17/06/2025,197.77,7.9,Cash
6268,3,46,2034,34,5,23/03/2025,97.64,4.2,Online
6273,4,1,1151,102,4,27/01/2025,55.42,6.5,Credit Card
6276,1,59,1855,55,1,05/05/2025,202.15,24.5,Credit Card
6277,3,53,4597,137,1,09/10/2025,260.21,3.8,Credit Card
6282,4,42,62,145,2,01/10/2025,120.83,7.0,Cash
6283,1,82,108,172,2,18/11/2025,122.06,22.5,Cash
6284,3,46,2638,1168,5,06/03/2025,63.77,9.1,Cash
6285,4,1,385,114,1,18/09/2025,109.3,5.5,Online
6286,4,56,4180,64,2,12/08/2025,198.19,3.5,Online
6287,1,4,2067,1122,2,31/10/2024,115.99,30.4,Online
6294,2,43,510,218,1,17/03/2025,209.58,4.8,Debit Card
6296,3,14,3512,1081,2,25/05/2025,101.8,4.6,Debit Card
6298,2,32,1903,137,2,14/04/2025,110.13,7.9,Credit Card
6300,4,31,718,1266,2,19/02/2025,39.1,7.2,Debit Card
6302,3,14,4658,233,1,20/04/2025,79.3,8.8,Cash
6303,1,98,179,259,2,30/01/2025,258.75,33.1,Credit Card
6304,2,13,4677,1499,4,25/08/2025,144.65,5.1,Credit Card
6310,4,70,3713,182,4,17/07/2025,44.17,3.1,Cash
6313,1,79,1077,875,2,17/05/2025,216.86,32.9,Cash
6315,4,42,2658,141,4,24/11/2024,188.73,5.6,Debit Card
6320,3,46,195,204,1,25/12/2024,234.28,6.8,Online
6321,2,11,767,1166,5,11/07/2025,239.95,9.2,Online
6325,3,21,4616,67,4,14/03/2025,49.04,7.4,Online
6329,3,21,4138,183,4,03/05/2025,173.74,8.1,Cash
6331,3,14,4645,270,3,26/11/2024,110.39,7.9,Cash
6332,4,1,2111,1255,2,30/08/2025,27.97,10.5,Debit Card
6333,3,14,113,92,1,13/05/2025,281.07,4.6,Debit Card
6339,4,56,3577,172,3,10/12/2024,13.15,8.1,Credit Card
6342,2,83,4764,1482,2,15/09/2025,40.41,8.1,Credit Card
6348,1,4,3115,835,1,16/05/2025,258.79,27.1,Credit Card
6352,3,46,4417,558,1,27/02/2025,289.64,4.4,Cash
6353,2,103,2512,560,3,27/02/2025,209.53,3.3,Cash
6356,4,31,856,896,1,06/09/2025,194.43,6.6,Credit Card
