sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes
972,9,2,1040,564,3,2025-05-10,68.88,9.3,Credit Card,Promo code LOYALTY20 applied at checkout
981,11,44,1854,709,5,2024-11-02,45.43,33.1,Debit Card,Promo code LOYALTY20 applied at checkout
985,11,44,4830,1417,2,2025-05-13,275.48,23.4,Credit Card,Promo code LOYALTY20 applied at checkout
987,9,106,4856,1434,5,2025-11-19,157.92,8.7,Credit Card,Promo code SEASON25 applied at checkout
989,9,61,439,1275,5,2025-10-13,61.44,5.3,Cash,
995,9,61,2738,1370,2,2025-10-28,41.92,8.6,Credit Card,Price matched to competitor flyer
1002,11,12,1906,234,2,2025-05-03,113.72,30.1,Cash,Loyalty tier discount applied
1005,10,75,659,593,1,2025-10-13,51.6,32.6,Debit Card,
1009,9,24,3940,95,1,2025-05-19,124.8,8.8,Online,
1011,10,75,2338,34,3,2025-11-07,158.91,28.0,Credit Card,Price matched to competitor flyer
1015,11,97,1595,1196,4,2025-10-22,129.67,33.2,Credit Card,
1016,10,90,2375,661,5,2025-11-11,46.41,24.9,Debit Card,Promo code WELCOME15 applied at checkout
1022,11,64,3934,1337,1,2025-07-07,229.61,32.6,Cash,
1023,11,64,3372,219,4,2025-03-29,296.88,27.0,Debit Card,Promo code WELCOME15 applied at checkout
1025,11,81,1159,344,1,2024-11-10,123.62,27.8,Debit Card,Loyalty tier discount applied
1026,12,60,4331,1215,1,2025-04-12,93.3,9.3,Cash,
1044,9,6,2568,805,3,2025-09-18,192.31,4.9,Cash,Loyalty tier discount applied
1045,9,106,4493,38,4,2025-07-28,189.89,7.8,Online,Promo code SAVE10 applied at checkout
1046,11,63,2986,22,4,2024-11-22,54.13,24.2,Cash,Promo code SAVE10 applied at checkout
1047,12,93,1870,291,5,2024-12-16,139.85,4.2,Cash,
1049,9,65,3808,135,4,2025-10-11,85.33,9.5,Debit Card,
1052,11,12,3906,718,4,2025-08-15,263.06,28.5,Online,
1054,9,120,4290,844,3,2025-05-07,95.36,6.3,Credit Card,Promo code LOYALTY20 applied at checkout
1059,9,25,3052,186,1,2025-06-16,263.18,5.5,Online,
1061,11,64,3098,243,1,2024-11-18,251.09,31.7,Debit Card,
1062,9,6,2894,121,2,2025-09-11,6.22,11.5,Credit Card,Loyalty tier discount applied
1063,10,71,1375,333,1,2025-02-11,49.36,33.0,Credit Card,
1064,10,55,621,8,5,2025-07-18,258.74,25.0,Credit Card,
1066,11,12,876,20,1,2024-12-25,213.59,30.7,Credit Card,
1071,12,100,48,454,1,2024-11-17,194.07,6.7,Debit Card,
1074,10,16,2877,1,2,2025-02-22,169.89,25.2,Credit Card,Promo code SAVE10 applied at checkout
1075,9,51,413,805,4,2025-05-17,65.05,10.8,Online,
1078,11,44,418,133,5,2025-06-12,265.44,30.4,Cash,Promo code SAVE10 applied at checkout
1079,12,36,2388,126,3,2025-08-18,211.69,11.2,Online,Promo code SAVE10 applied at checkout
1080,10,38,3178,45,2,2024-12-12,125.31,25.9,Debit Card,
1084,9,6,4483,161,5,2025-10-14,59.72,9.4,Cash,Promo code WELCOME15 applied at checkout
1086,10,39,1706,18,3,2024-12-22,65.11,31.9,Debit Card,Promo code WELCOME15 applied at checkout
1092,10,71,4477,778,1,2025-09-09,113.78,24.4,Debit Card,
1093,12,102,4586,242,4,2025-01-05,211.99,5.0,Credit Card,Promo code SAVE10 applied at checkout
1094,12,102,3022,189,1,2025-10-05,102.25,6.9,Online,Promo code SAVE10 applied at checkout
1098,10,33,774,188,2,2025-03-28,158.15,33.1,Cash,Promo code SEASON25 applied at checkout
1102,10,87,2733,433,2,2025-06-20,257.79,27.2,Debit Card,
1103,9,65,857,104,5,2025-07-21,165.06,4.2,Credit Card,Loyalty tier discount applied
1104,11,64,180,271,1,2025-02-17,284.78,27.6,Online,
1105,9,120,3357,197,4,2025-04-05,110.53,5.9,Online,
1107,9,51,3273,172,2,2024-10-14,268.08,4.0,Debit Card,
1109,12,102,488,40,3,2024-10-17,221.62,8.2,Debit Card,Price matched to competitor flyer
1112,11,97,3680,549,5,2024-10-20,192.78,25.1,Online,
1114,12,60,3046,211,1,2025-02-10,73.04,7.7,Debit Card,
1115,9,6,3968,235,1,2025-02-11,185.04,10.6,Online,Promo code SEASON25 applied at checkout
1122,10,39,4995,223,1,2024-12-10,166.14,26.2,Cash,
1126,11,12,2635,913,4,2024-12-14,71.32,23.9,Debit Card,Promo code SAVE10 applied at checkout
1128,9,65,3328,242,1,2025-11-08,166.28,10.5,Online,Price matched to competitor flyer
1130,12,93,3094,130,2,2025-05-22,222.3,3.1,Credit Card,Promo code LOYALTY20 applied at checkout
1131,10,71,4666,1042,1,2025-08-26,293.19,28.9,Credit Card,
1136,12,93,1071,420,1,2024-11-28,15.87,6.3,Credit Card,Loyalty tier discount applied
1138,9,65,926,5,5,2025-10-27,108.82,11.5,Credit Card,Price matched to competitor flyer
1140,9,27,1601,583,1,2025-03-25,158.74,5.1,Debit Card,
1142,9,2,1496,104,1,2025-04-13,268.49,8.1,Debit Card,Promo code SAVE10 applied at checkout
1144,11,64,4866,248,2,2024-11-03,26.76,28.8,Online,
1149,10,101,684,245,4,2025-08-26,203.95,25.6,Credit Card,
1152,12,108,2183,1139,1,2025-08-11,211.92,3.9,Credit Card,Price matched to competitor flyer
1157,10,87,3994,249,4,2025-01-12,151.29,32.2,Credit Card,Promo code WELCOME15 applied at checkout
1161,11,64,781,400,1,2025-06-21,160.86,27.4,Online,Price matched to competitor flyer
1163,12,102,2274,990,3,2025-07-31,289.27,9.7,Debit Card,
1164,10,55,1043,27,3,2025-04-08,28.61,22.9,Online,
1165,12,36,2013,1401,4,2024-11-25,115.47,11.0,Credit Card,Promo code SAVE10 applied at checkout
1167,12,108,1782,182,3,2025-04-20,259.8,6.6,Debit Card,Price matched to competitor flyer
1168,12,102,120,38,5,2025-01-17,47.43,6.8,Online,
1170,10,15,2614,273,5,2025-01-26,291.0,23.8,Debit Card,Price matched to competitor flyer
1173,11,12,990,2,1,2025-08-31,178.57,30.1,Credit Card,Price matched to competitor flyer
1175,11,12,1949,242,2,2024-11-10,220.41,30.4,Online,
1184,9,65,2987,49,2,2025-02-04,167.24,6.8,Online,
1189,10,75,190,54,1,2025-01-16,67.57,26.6,Debit Card,
1191,10,87,1951,156,2,2024-11-04,293.36,25.8,Debit Card,Loyalty tier discount applied
1195,10,15,4201,205,2,2024-10-11,155.8,31.6,Debit Card,Price matched to competitor flyer
1196,11,12,4718,188,1,2024-11-03,121.19,26.7,Cash,Price matched to competitor flyer
1198,10,67,4995,137,3,2025-11-05,166.14,22.1,Debit Card,Promo code LOYALTY20 applied at checkout
1204,9,2,2633,285,3,2025-06-26,126.07,11.7,Credit Card,Promo code SAVE10 applied at checkout
1205,9,2,4655,947,1,2025-04-28,282.77,9.4,Cash,Promo code SAVE10 applied at checkout
1208,12,108,2814,75,1,2025-09-08,62.55,9.2,Credit Card,Price matched to competitor flyer
1219,12,108,4350,192,1,2025-01-22,291.72,8.5,Credit Card,
1222,11,97,4801,225,1,2025-05-19,174.92,32.3,Online,
1223,10,71,1514,54,3,2024-12-06,117.88,33.5,Debit Card,Loyalty tier discount applied
1224,9,111,2939,1298,3,2024-12-15,229.32,4.5,Credit Card,
1226,12,60,2442,107,2,2025-02-25,83.55,10.2,Debit Card,
1228,11,63,4705,1475,1,2024-11-03,295.32,33.8,Credit Card,Promo code SAVE10 applied at checkout
1229,10,33,4711,99,2,2025-02-27,75.47,33.8,Credit Card,
1232,9,51,1431,242,2,2025-04-12,279.48,11.3,Online,Price matched to competitor flyer
1234,11,81,4931,1213,2,2025-01-06,136.97,29.1,Credit Card,Price matched to competitor flyer
1242,10,75,762,201,5,2024-12-04,254.2,26.2,Debit Card,
1243,11,97,4617,461,4,2025-05-31,188.57,31.9,Debit Card,
1250,11,97,587,1481,1,2025-07-10,236.77,23.7,Debit Card,Promo code SAVE10 applied at checkout
1252,12,36,2256,1185,1,2024-11-11,97.21,9.6,Credit Card,Loyalty tier discount applied
1256,9,120,268,553,1,2025-10-05,115.5,4.5,Cash,
1269,9,120,4703,533,1,2024-11-01,54.03,6.3,Debit Card,
1272,10,55,2954,408,1,2025-05-03,41.41,31.2,Cash,Price matched to competitor flyer
1277,11,44,2609,351,2,2025-03-27,150.79,29.9,Cash,Promo code WELCOME15 applied at checkout
1278,11,81,80,40,3,2025-10-25,258.48,30.4,Debit Card,
1279,10,117,3038,436,1,2024-12-19,87.78,25.3,Debit Card,Loyalty tier discount applied
1280,9,37,3700,243,2,2025-09-23,110.95,11.7,Credit Card,
1286,9,52,763,279,1,2025-09-24,129.32,8.4,Credit Card,
1287,10,71,2674,227,2,2025-03-25,142.33,33.8,Credit Card,Promo code SEASON25 applied at checkout
1288,10,15,615,1322,2,2025-02-11,26.24,25.4,Cash,
1291,12,93,1596,61,2,2025-06-13,189.94,11.5,Cash,
1295,9,120,669,283,2,2025-07-22,245.84,9.1,Debit Card,Promo code SAVE10 applied at checkout
1296,12,18,1785,227,2,2025-06-01,182.24,7.6,Credit Card,
1297,10,90,894,182,1,2025-02-07,132.05,32.4,Debit Card,
1300,9,106,3476,790,3,2025-07-02,182.52,8.0,Online,
1305,11,12,295,89,5,2025-02-09,10.74,26.8,Debit Card,Promo code LOYALTY20 applied at checkout
1307,9,37,4438,144,1,2024-12-02,152.0,6.6,Cash,
1311,12,36,4024,332,1,2025-10-24,65.39,11.9,Credit Card,Promo code SEASON25 applied at checkout
1312,9,52,4840,50,1,2025-11-27,186.71,8.1,Cash,
1314,10,33,3814,89,2,2025-05-08,264.67,22.9,Debit Card,
1315,9,25,1471,1277,5,2025-06-26,158.05,10.9,Cash,
1318,10,117,1237,75,1,2025-06-08,187.27,33.9,Credit Card,
1321,10,101,2852,1158,3,2025-08-09,14.34,23.1,Debit Card,
1322,9,51,397,1441,2,2025-09-25,133.21,4.8,Credit Card,Price matched to competitor flyer
1323,9,52,3447,228,1,2025-07-07,75.22,10.7,Credit Card,Promo code SAVE10 applied at checkout
1325,11,81,3772,260,5,2024-10-07,157.74,31.9,Debit Card,
1326,11,63,292,15,3,2025-01-09,247.33,26.2,Debit Card,Loyalty tier discount applied
1329,12,100,783,157,5,2025-07-05,43.63,6.7,Debit Card,Price matched to competitor flyer
1330,9,111,4151,585,3,2025-02-08,52.84,5.4,Credit Card,Promo code SAVE10 applied at checkout
1332,11,63,4687,226,2,2024-10-04,232.09,25.6,Cash,Promo code SEASON25 applied at checkout
1350,9,65,4996,185,5,2025-10-18,251.19,4.4,Online,Promo code SAVE10 applied at checkout
1352,12,60,2950,67,1,2025-01-02,43.18,9.3,Debit Card,Promo code SAVE10 applied at checkout
1353,11,63,958,300,4,2024-12-31,76.1,25.4,Credit Card,
1355,9,111,547,1323,2,2025-07-22,237.94,9.1,Cash,
1356,9,51,1919,1003,5,2025-10-22,232.3,8.7,Online,Promo code WELCOME15 applied at checkout
1358,9,61,3496,131,5,2025-05-26,43.54,9.7,Cash,
1360,10,15,1042,84,1,2025-01-05,289.97,24.5,Cash,
1363,11,63,277,221,1,2025-05-10,52.13,26.3,Debit Card,
1365,12,100,2453,495,2,2025-11-28,279.05,6.3,Credit Card,Loyalty tier discount applied
1367,10,117,2064,30,1,2025-03-13,83.37,32.4,Credit Card,
1371,10,87,1995,96,2,2025-03-24,225.57,23.0,Credit Card,
1373,10,15,4257,1320,2,2025-10-29,241.69,22.1,Cash,
1374,12,36,4600,2,2,2025-07-05,124.61,10.9,Credit Card,Loyalty tier discount applied
1376,12,60,4417,133,1,2025-03-13,289.64,9.2,Debit Card,Loyalty tier discount applied
1377,12,93,4828,122,1,2025-07-15,48.52,11.7,Credit Card,Loyalty tier discount applied
1381,10,15,1624,1127,1,2024-12-04,260.61,32.2,Credit Card,Price matched to competitor flyer
1383,10,38,1166,737,1,2025-02-27,237.15,33.2,Online,
1389,11,63,4640,606,3,2025-08-07,82.62,31.8,Online,Loyalty tier discount applied
1392,11,64,820,1211,2,2025-08-30,185.2,22.5,Credit Card,Promo code LOYALTY20 applied at checkout
1397,11,64,3737,39,5,2025-01-21,47.95,24.3,Debit Card,
1400,11,81,125,62,2,2025-05-01,232.84,26.0,Credit Card,Price matched to competitor flyer
1401,10,55,3263,71,4,2024-12-16,155.33,30.2,Debit Card,
1403,10,16,2531,169,1,2025-05-27,109.47,25.9,Credit Card,Price matched to competitor flyer
1408,11,64,4291,274,1,2025-03-14,201.49,22.5,Cash,Promo code LOYALTY20 applied at checkout
1409,10,101,4044,80,5,2025-10-19,248.48,22.4,Cash,Promo code WELCOME15 applied at checkout
1410,12,102,276,1029,4,2025-06-10,225.62,10.4,Credit Card,Promo code LOYALTY20 applied at checkout
1412,10,67,3636,282,3,2025-07-31,159.76,30.8,Cash,
1414,12,102,41,220,1,2025-07-10,175.14,3.9,Cash,
1416,9,27,71,3,1,2024-10-05,86.99,11.3,Credit Card,Promo code SAVE10 applied at checkout
1422,12,102,1437,202,2,2025-08-14,268.15,9.0,Credit Card,
1428,9,6,4199,237,4,2025-08-13,246.88,3.4,Credit Card,Promo code SEASON25 applied at checkout
1429,12,36,1878,297,3,2025-04-12,217.15,4.4,Credit Card,
1430,11,81,4866,317,3,2025-01-18,26.76,25.3,Debit Card,
1431,12,100,2106,1104,2,2025-04-15,221.01,5.2,Online,
1434,11,64,2645,64,3,2025-07-27,83.04,22.1,Online,
1436,10,71,3433,223,1,2025-03-02,246.77,28.6,Credit Card,Loyalty tier discount applied
1437,9,52,4307,584,4,2025-05-23,293.29,10.9,Debit Card,Promo code SEASON25 applied at checkout
1441,10,39,2625,62,5,2024-12-05,150.49,28.5,Debit Card,
1446,12,102,3897,1103,4,2025-08-22,138.73,3.0,Credit Card,Promo code LOYALTY20 applied at checkout
1449,12,102,4949,104,2,2025-09-14,183.09,10.4,Credit Card,Promo code WELCOME15 applied at checkout
1455,12,102,4681,570,2,2025-05-13,280.92,9.8,Cash,Promo code LOYALTY20 applied at checkout
1460,9,106,2840,120,5,2025-04-16,161.34,8.9,Debit Card,Loyalty tier discount applied
1464,9,27,522,214,2,2025-12-05,82.44,3.9,Cash,Loyalty tier discount applied
1465,9,52,2033,100,3,2025-04-13,220.67,4.8,Credit Card,
1467,12,93,2726,1204,4,2025-02-14,41.54,3.7,Online,Promo code SEASON25 applied at checkout
1468,12,93,3054,178,1,2025-03-20,13.93,7.9,Debit Card,Loyalty tier discount applied
1471,9,37,3267,574,1,2024-11-09,290.08,6.5,Debit Card,Price matched to competitor flyer
1473,9,6,1637,167,4,2025-05-28,54.2,9.8,Credit Card,Promo code SAVE10 applied at checkout
1474,11,81,1843,1430,3,2025-06-16,244.19,25.0,Online,Loyalty tier discount applied
1479,11,12,4045,841,3,2025-03-14,116.02,30.3,Credit Card,Promo code SAVE10 applied at checkout
1482,10,15,2893,260,2,2025-03-18,101.57,33.4,Credit Card,Promo code WELCOME15 applied at checkout
1483,10,101,1098,7,1,2025-10-23,229.95,30.5,Cash,
1485,10,117,895,15,2,2025-04-13,141.31,29.3,Credit Card,
1491,12,100,1549,600,5,2025-03-14,179.74,3.2,Credit Card,
1492,11,64,1731,502,1,2025-01-31,139.63,23.7,Online,
1493,11,64,3061,759,5,2025-10-27,283.86,24.9,Cash,Promo code SAVE10 applied at checkout
1499,11,97,1575,1200,2,2025-04-06,214.11,29.9,Debit Card,Promo code LOYALTY20 applied at checkout
1500,9,111,609,172,1,2025-04-11,65.2,11.7,Credit Card,Promo code SEASON25 applied at checkout
1504,10,75,236,537,4,2025-03-22,184.04,27.9,Debit Card,
1509,9,24,431,402,2,2025-08-23,214.07,7.5,Credit Card,
1511,12,60,2540,230,5,2025-06-29,299.19,10.4,Online,Promo code LOYALTY20 applied at checkout
1515,11,97,2290,43,3,2025-01-07,102.97,26.4,Debit Card,Promo code WELCOME15 applied at checkout
1516,12,18,328,206,1,2025-10-13,261.9,10.7,Debit Card,Price matched to competitor flyer
1518,10,55,4041,713,3,2025-02-03,293.9,25.6,Credit Card,
1526,11,97,337,1358,5,2025-02-19,132.77,31.7,Cash,Promo code WELCOME15 applied at checkout
1527,11,63,3588,944,3,2024-10-30,242.62,26.3,Debit Card,Promo code SAVE10 applied at checkout
1532,9,2,1344,216,5,2025-06-01,169.2,9.5,Debit Card,
1534,12,100,2043,83,1,2025-01-06,269.9,6.8,Credit Card,Loyalty tier discount applied
1536,11,63,3424,199,4,2025-06-30,241.7,22.9,Credit Card,
1538,11,63,4322,234,1,2025-10-25,74.96,23.8,Cash,
1541,11,12,3331,1386,1,2025-11-19,90.84,27.9,Online,
1546,10,87,3428,403,2,2025-10-29,103.76,32.0,Cash,
1547,11,63,3672,225,5,2025-09-23,154.99,33.0,Credit Card,Promo code WELCOME15 applied at checkout
1549,9,25,833,189,1,2025-11-21,235.35,5.3,Cash,
1552,10,16,4352,293,2,2025-05-19,85.98,32.5,Debit Card,Loyalty tier discount applied
1558,11,81,1171,1364,1,2025-06-04,117.61,25.9,Debit Card,Promo code SEASON25 applied at checkout
1567,10,75,628,208,1,2025-11-28,153.9,25.0,Cash,
1568,10,75,4692,233,3,2025-04-05,194.61,26.9,Online,Price matched to competitor flyer
1570,9,2,4492,270,4,2025-03-31,81.38,9.7,Credit Card,
1571,11,97,3544,252,3,2024-11-30,250.91,29.2,Debit Card,Promo code LOYALTY20 applied at checkout
1576,11,44,4149,113,4,2025-11-05,169.99,24.9,Online,Loyalty tier discount applied
1585,12,108,1315,90,1,2025-04-28,112.33,7.5,Credit Card,
1592,11,97,738,183,1,2025-01-02,16.93,32.6,Debit Card,Promo code WELCOME15 applied at checkout
1594,9,27,2703,286,2,2025-09-03,232.35,11.6,Debit Card,Promo code SEASON25 applied at checkout
1598,12,102,4602,95,5,2025-01-30,191.63,5.6,Cash,
1599,10,33,806,103,2,2025-12-06,60.32,22.3,Debit Card,
1602,9,25,1643,217,1,2024-12-01,32.75,10.4,Debit Card,Promo code LOYALTY20 applied at checkout
1603,11,44,1317,189,1,2025-09-24,133.66,22.8,Online,
1604,10,71,2343,993,3,2024-10-30,189.1,27.7,Credit Card,
1606,12,102,7,154,2,2025-07-15,50.63,7.0,Cash,
1615,12,102,1238,428,2,2025-07-06,56.65,4.6,Cash,Loyalty tier discount applied
1625,10,55,29,206,3,2024-12-07,44.14,27.5,Debit Card,
1629,12,102,410,935,5,2025-04-25,123.62,4.3,Credit Card,Promo code SEASON25 applied at checkout
1633,11,64,4105,213,2,2025-01-07,252.85,23.8,Cash,
1634,9,106,2148,330,1,2025-05-22,247.8,10.9,Debit Card,
1635,9,65,3790,78,2,2025-11-07,281.47,5.1,Credit Card,Promo code SAVE10 applied at checkout
1638,11,12,3970,978,2,2025-02-09,19.72,26.1,Debit Card,Promo code SAVE10 applied at checkout
1639,12,93,3680,645,3,2025-03-02,192.78,3.7,Debit Card,
1640,9,61,3162,215,1,2025-03-28,92.24,11.4,Online,Price matched to competitor flyer
1641,12,93,2591,542,1,2025-08-12,225.31,11.6,Debit Card,Promo code WELCOME15 applied at checkout
1644,12,93,2945,218,5,2025-04-19,281.88,7.3,Online,
1648,10,55,398,786,4,2025-07-14,122.06,27.9,Debit Card,
1653,10,33,516,1194,2,2024-11-29,169.82,23.4,Cash,
1658,11,81,3187,1002,1,2024-10-05,192.28,22.8,Debit Card,Price matched to competitor flyer
1659,12,60,3741,1211,2,2025-12-07,86.59,9.9,Online,
1663,11,44,181,253,2,2025-03-31,253.74,24.6,Credit Card,Loyalty tier discount applied
1667,11,63,1797,164,1,2025-01-19,249.89,23.2,Credit Card,Price matched to competitor flyer
1668,9,106,553,3,2,2025-07-31,147.48,6.3,Online,
1671,12,108,1303,101,2,2024-12-21,141.84,6.2,Online,Loyalty tier discount applied
1680,11,64,2799,124,2,2025-04-17,99.8,25.6,Credit Card,Loyalty tier discount applied
1686,10,67,2802,804,2,2025-07-19,19.85,31.4,Debit Card,Promo code LOYALTY20 applied at checkout
1688,9,111,4716,1017,5,2025-02-08,126.7,9.4,Credit Card,
1700,10,33,4681,235,5,2025-03-15,280.92,24.2,Debit Card,Promo code SEASON25 applied at checkout
1701,12,18,1028,1260,1,2025-09-19,114.25,7.8,Cash,
1704,10,33,4127,701,1,2025-08-13,287.08,28.3,Cash,
1707,11,44,1392,1110,1,2025-09-22,125.98,25.7,Cash,Loyalty tier discount applied
1712,10,90,2887,1218,1,2024-11-07,99.77,30.0,Debit Card,
1718,12,93,1155,238,4,2025-10-09,246.99,11.6,Cash,Price matched to competitor flyer
1723,11,64,421,256,1,2025-08-31,122.72,32.0,Online,
1726,12,102,692,227,1,2025-09-06,105.5,10.9,Debit Card,
1727,11,97,2180,287,1,2024-11-15,78.78,30.8,Debit Card,Promo code SEASON25 applied at checkout
1730,10,90,3985,1290,3,2025-06-30,123.22,33.3,Credit Card,Price matched to competitor flyer
1731,12,100,3317,256,2,2025-08-10,195.22,9.2,Cash,Promo code LOYALTY20 applied at checkout
1738,10,55,1871,55,2,2025-04-05,243.77,26.7,Credit Card,
1753,9,61,855,166,2,2025-07-21,109.71,11.3,Credit Card,
1755,12,60,2197,305,3,2025-07-17,147.61,8.5,Credit Card,
1761,12,100,2734,481,5,2025-05-29,138.8,6.5,Cash,
1762,10,90,4910,736,4,2025-04-14,239.73,27.4,Debit Card,Promo code LOYALTY20 applied at checkout
1764,10,16,1067,6,1,2025-09-08,61.52,24.3,Debit Card,Promo code SEASON25 applied at checkout
1765,10,71,720,673,2,2025-04-23,222.09,25.5,Online,
1773,9,111,894,167,1,2025-03-07,132.05,7.0,Debit Card,
1775,10,33,3912,939,1,2025-05-10,142.86,23.7,Credit Card,Promo code SEASON25 applied at checkout
1778,10,33,1170,142,1,2025-08-14,43.69,26.7,Debit Card,Promo code SAVE10 applied at checkout
1781,9,52,483,951,2,2025-07-24,178.7,8.9,Credit Card,Price matched to competitor flyer
1783,11,97,2381,161,1,2024-12-18,217.81,30.4,Debit Card,Price matched to competitor flyer
1786,9,52,292,252,1,2025-03-03,247.33,11.3,Credit Card,Promo code SEASON25 applied at checkout
1788,9,6,3044,1247,4,2025-08-06,149.63,6.9,Credit Card,Loyalty tier discount applied
1790,11,12,2829,822,1,2024-12-07,257.02,31.4,Cash,Promo code SAVE10 applied at checkout
1792,9,51,2620,1009,1,2025-02-13,25.64,6.2,Online,
1793,9,52,1000,30,1,2025-02-14,68.85,11.1,Credit Card,Price matched to competitor flyer
1795,11,12,2895,1172,4,2025-10-22,176.72,32.1,Debit Card,
1799,11,12,3173,76,1,2025-01-19,49.14,26.0,Credit Card,Price matched to competitor flyer
1800,10,101,4675,1105,1,2025-08-26,123.55,26.2,Credit Card,Price matched to competitor flyer
1803,9,6,791,131,1,2025-03-17,285.08,4.6,Debit Card,Price matched to competitor flyer
1804,10,15,453,1028,2,2024-12-17,39.45,29.1,Debit Card,
1811,10,101,317,693,5,2025-04-18,295.36,23.9,Online,
1812,10,71,343,65,1,2025-10-15,172.92,22.2,Debit Card,Price matched to competitor flyer
1813,12,36,456,264,1,2025-03-02,36.28,3.4,Debit Card,Promo code SEASON25 applied at checkout
1815,10,75,3472,150,1,2025-05-10,192.46,25.3,Debit Card,
1816,10,55,4444,115,3,2025-10-20,217.98,25.9,Online,
1821,9,52,864,1397,1,2025-07-07,205.93,8.6,Credit Card,
1822,10,75,2016,43,1,2025-07-27,60.02,31.2,Debit Card,
1825,10,16,571,1078,3,2024-11-08,260.97,29.9,Online,
1826,10,67,3219,1003,5,2025-01-01,203.26,24.4,Credit Card,
1830,11,64,2839,1334,2,2025-04-10,148.86,23.9,Debit Card,
1831,10,87,2926,131,1,2025-07-14,97.37,27.8,Credit Card,Promo code LOYALTY20 applied at checkout
1837,12,100,205,277,1,2025-12-03,233.41,7.0,Debit Card,Promo code SAVE10 applied at checkout
1840,9,25,437,634,2,2025-08-03,121.12,3.7,Credit Card,
1842,12,100,4671,65,2,2024-11-07,128.9,7.6,Credit Card,Price matched to competitor flyer
1844,10,15,196,1233,1,2025-11-30,109.52,26.5,Online,
1848,11,63,2912,148,1,2024-10-09,230.4,29.6,Online,Loyalty tier discount applied
1852,11,44,1963,183,1,2025-11-26,81.2,31.8,Debit Card,Promo code SEASON25 applied at checkout
1853,12,60,3320,1250,4,2025-10-28,230.71,11.7,Credit Card,
1854,10,15,3067,54,1,2025-08-22,260.1,32.0,Cash,
1857,12,18,2669,131,2,2024-12-08,96.31,8.2,Online,Price matched to competitor flyer
